,Player,Season,Age,Squad,Country,Comp,MP,Playing Time : Starts,Playing Time : Min,Playing Time : 90s,Performance : Gls,Performance : Ast,Performance : G+A,Performance : G-PK,Performance : PK,Performance : PKatt,Performance : CrdY,Performance : CrdR,Expected : xG,Expected : npxG,Expected : xAG,Expected : npxG+xAG,Progression : PrgC,Progression : PrgP,Progression : PrgR,Per 90 Minutes : Gls,Per 90 Minutes : Ast,Per 90 Minutes : G+A,Per 90 Minutes : G-PK,Per 90 Minutes : G+A-PK,Per 90 Minutes : xG,Per 90 Minutes : xAG,Per 90 Minutes : xG+xAG,Per 90 Minutes : npxG,Per 90 Minutes : npxG+xAG,Matches,LgRank,MP,Matches
346,Andre Castro,2014-2015,26,Kasımpaşa,tr TUR,1. Süper Lig,32,32,2724,30.3,5,2,7,5,0,0,8,0,,,,,,,,0.17,0.07,0.23,0.17,0.23,,,,,,Matches,,,
347,Andre Castro,2015-2016,27,Kasımpaşa,tr TUR,1. Süper Lig,33,32,2796,31.1,4,3,7,4,0,0,5,0,,,,,,,,0.13,0.10,0.23,0.13,0.23,,,,,,Matches,,,
348,Andre Castro,2016-2017,28,Kasımpaşa,tr TUR,1. Süper Lig,33,32,2869,31.9,6,3,9,6,0,0,5,0,,,,,,,,0.19,0.09,0.28,0.19,0.28,,,,,,Matches,,,
349,Andre Castro,2017-2018,29,Göztepe,tr TUR,1. Süper Lig,33,33,2947,32.7,4,6,10,4,0,0,7,0,,,,,,,,0.12,0.18,0.31,0.12,0.31,,,,,,Matches,,,
350,Andre Castro,2018-2019,30,Göztepe,tr TUR,1. Süper Lig,31,30,2634,29.3,1,8,9,1,0,0,3,1,,,,,,,,0.03,0.27,0.31,0.03,0.31,,,,,,Matches,,,
351,Andre Castro,2019-2020,31,Göztepe,tr TUR,1. Süper Lig,32,22,2119,23.5,3,2,5,3,0,0,2,0,,,,,,,,0.13,0.08,0.21,0.13,0.21,,,,,,Matches,,,
352,Andre Castro,2020-2021,32,Braga,,2. Europa Lg,5,4,350,3.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,15,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,,,
353,Andre Castro,2021-2022,33,Braga,,2. Europa Lg,10,7,546,6.1,0,0,0,0,0,0,2,0,0.6,0.6,0.6,1.3,10,22,13,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.22,0.11,0.22,Matches,,,
354,Andre Castro,2022-2023,34,Braga,,3. Conf Lg,2,1,109,1.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,3,0,0.83,0.00,0.83,0.83,0.83,0.05,0.04,0.09,0.05,0.09,Matches,,,
355,Andre Castro,2023-2024,35,Braga,,1. Champions Lg,1,0,5,0.1,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,18.00,0.00,18.00,18.00,18.00,0.48,0.00,0.48,0.48,0.48,Matches,,,
356,Andre Castro,2024-2025,36,Moreirense,pt POR,1. Primeira Liga,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
357,Alvaro djalo,2022-2023,22,Braga,,3. Conf Lg,2,1,94,1.0,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,1,3,4,0.96,0.00,0.96,0.96,0.96,0.10,0.05,0.15,0.10,0.15,Matches,,,
358,Alvaro djalo,2023-2024,23,Braga,,1. Champions Lg,5,5,405,4.5,2,0,2,2,0,1,1,0,1.8,1.1,0.7,1.7,14,15,36,0.44,0.00,0.44,0.44,0.44,0.41,0.15,0.56,0.23,0.38,Matches,,,
359,Alvaro djalo,2024-2025,24,Athletic Club,,2. Europa Lg,3,2,142,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,14,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches,,,
360,Serdar Saatci,2020-2021,17,Beşiktaş,tr TUR,1. Süper Lig,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
361,Serdar Saatci,2021-2022,18,Beşiktaş,,1. Champions Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,,,
362,Serdar Saatci,2022-2023,19,Braga,,3. Conf Lg,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
363,Serdar Saatci,2023-2024,20,Braga,,1. Champions Lg,4,3,325,3.6,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,2,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches,,,
364,Serdar Saatci,2024-2025,21,Braga,pt POR,1. Primeira Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
365,Joe Mendes,2022-2023,19,Braga,,3. Conf Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,,,
366,Joe Mendes,2023-2024,20,Braga,,1. Champions Lg,5,2,205,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,19,7,12,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches,,,
367,Joe Mendes,2024-2025,21,Braga,pt POR,1. Primeira Liga,4,2,184,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,11,10,19,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03,Matches,,,
368,Rodrigo Gomes,2020-2021,17,Braga,pt POR,1. Primeira Liga,4,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.33,0.33,0.33,Matches,,,
369,Rodrigo Gomes,2021-2022,18,Braga,,2. Europa Lg,6,6,416,4.6,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,17,6,31,0.00,0.00,0.00,0.00,0.00,0.10,0.08,0.18,0.10,0.18,Matches,,,
370,Rodrigo Gomes,2022-2023,19,Braga,,3. Conf Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3,0,7,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches,,,
371,Rodrigo Gomes,2023-2024,20,Estoril,pt POR,1. Primeira Liga,30,26,2445,27.2,7,7,14,7,0,0,5,1,6.4,6.4,3.1,9.4,93,67,174,0.26,0.26,0.52,0.26,0.52,0.23,0.11,0.35,0.23,0.35,Matches,,,
372,Rodrigo Gomes,2024-2025,21,Wolves,eng ENG,EFL Cup,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
373,Diego Lainez,2016-2017,16,América,mx MEX,1. Liga MX,9,7,552,6.1,0,1,1,0,0,0,3,0,,,,,,,,0.00,0.16,0.16,0.00,0.16,,,,,,Matches,,,
374,Diego Lainez,2017-2018,17,América,mx MEX,1. Liga MX,10,5,492,5.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
375,Diego Lainez,2018-2019,18,Betis,es ESP,Copa del Rey,2,1,71,0.8,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
376,Diego Lainez,2019-2020,19,Betis,es ESP,Copa del Rey,1,1,68,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
377,Diego Lainez,2020-2021,20,Betis,es ESP,Copa del Rey,4,4,284,3.2,0,1,1,0,0,0,1,0,,,,,,,,0.00,0.32,0.32,0.00,0.32,,,,,,Matches,,,
378,Diego Lainez,2021-2022,21,Betis,es ESP,Copa del Rey,2,1,127,1.4,2,0,2,2,0,0,0,0,,,,,,,,1.42,0.00,1.42,1.42,1.42,,,,,,Matches,,,
379,Diego Lainez,2022-2023,22,Braga,,2. Europa Lg,3,1,103,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,4,4,6,0.00,0.00,0.00,0.00,0.00,0.21,0.16,0.37,0.21,0.37,Matches,,,
380,Diego Lainez,2023-2024,23,UANL,mx MEX,1. Liga MX,23,22,1651,18.3,3,4,7,3,0,0,10,0,1.2,1.2,3.3,4.5,85,63,152,0.16,0.22,0.38,0.16,0.38,0.07,0.18,0.25,0.07,0.25,Matches,,,
381,Diego Lainez,2024-2025,24,UANL,mx MEX,1. Liga MX,12,6,608,6.8,0,3,3,0,0,0,0,0,0.6,0.6,2.1,2.7,24,29,65,0.00,0.44,0.44,0.00,0.44,0.09,0.31,0.40,0.09,0.40,Matches,,,
382,Bruno Rodrigues,2020-2021,19,Braga,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
383,Bruno Rodrigues,2021-2022,20,Braga,,2. Europa Lg,4,2,210,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,8,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,,,
384,Bruno Rodrigues,2022-2023,21,Braga,,2. Europa Lg,1,1,90,1.0,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,0,1,0,1.00,0.00,1.00,1.00,1.00,0.55,0.00,0.55,0.55,0.55,Matches,,,
385,Bruno Rodrigues,2023-2024,22,Chaves,pt POR,1. Primeira Liga,17,16,1352,15.0,0,0,0,0,0,0,4,0,0.6,0.6,0.0,0.6,10,33,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,,,
386,Hernani Infande,2020-2021,19,Braga,,2. Europa Lg,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
387,Hernani Infande,2021-2022,20,Braga,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
388,Hernani Infande,2022-2023,21,Braga,,2. Europa Lg,1,0,32,0.4,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.5,3,0,4,0.00,0.00,0.00,0.00,0.00,0.45,1.08,1.53,0.45,1.53,Matches,,,
389,Hernani Infande,2023-2024,22,Moreirense,pt POR,1. Primeira Liga,5,1,84,0.9,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,3,1,4,1.07,0.00,1.07,1.07,1.07,0.53,0.00,0.53,0.53,0.53,Matches,,,
390,Lukas Hornicek,2020-2021,18,Braga,pt POR,1. Primeira Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
391,Lukas Hornicek,2021-2022,19,Braga,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
392,Lukas Hornicek,2022-2023,20,Braga,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
393,Lukas Hornicek,2023-2024,21,Braga,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
394,Lukas Hornicek,2024-2025,22,Braga,,2. Europa Lg,2,1,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,
395,Pedro Santos,2022-2023,21,Braga,pt POR,1. Primeira Liga,,0,8,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.61,0.00,0.61,,3rd,3,Matches
396,Pedro Santos,2023-2024,22,Arouca,pt POR,1. Primeira Liga,,16,1448,16.1,1,0,1,1,0,0,7,0,0.6,0.6,0.9,1.4,29,124,37,0.06,0.00,0.06,0.06,0.06,0.03,0.05,0.09,0.03,0.09,,7th,28,Matches
397,Pedro Santos,2024-2025,23,Arouca,pt POR,1. Primeira Liga,,4,524,5.8,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,8,33,19,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.05,0.06,,18th,14,Matches
398,Diogo Fonseca,2022-2023,20,Braga,pt POR,1. Primeira Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
399,Diogo Fonseca,2023-2024,21,Braga,,1. Champions Lg,1,0,18,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,0,6,0.00,0.00,0.00,0.00,0.00,1.76,0.00,1.76,1.76,1.76,Matches,,,
400,Rodrigo Macedo,2022-2023,19,Braga,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3rd,0,Matches
401,Rodrigo Macedo,2023-2024,20,Moreirense,pt POR,1. Primeira Liga,,0,65,0.7,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,2,5,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.52,0.52,0.52,,6th,5,Matches
402,Lucas Mineiro,2020-2021,24,Gil Vicente FC,pt POR,1. Primeira Liga,33,27,2485,27.6,2,1,3,2,0,1,5,1,3.0,2.2,0.4,2.6,29,105,45,0.07,0.04,0.11,0.07,0.11,0.11,0.02,0.12,0.08,0.10,Matches,,,
403,Lucas Mineiro,2021-2022,25,Braga,,2. Europa Lg,9,2,302,3.4,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.6,1,8,3,0.00,0.00,0.00,0.00,0.00,0.15,0.05,0.20,0.15,0.20,Matches,,,
404,Lucas Mineiro,2022-2023,26,Braga,pt POR,1. Primeira Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
405,Antonio Adan,2010-2011,23,Real Madrid,,1. Champions Lg,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
406,Antonio Adan,2011-2012,24,Real Madrid,,1. Champions Lg,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
407,Antonio Adan,2012-2013,25,Real Madrid,,1. Champions Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
408,Antonio Adan,2013-2014,26,Betis,,2. Europa Lg,4,4,390,4.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
409,Antonio Adan,2014-2015,27,Betis,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
410,Antonio Adan,2015-2016,28,Betis,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
411,Antonio Adan,2016-2017,29,Betis,es ESP,1. La Liga,37,37,3330,37.0,0,0,0,0,0,0,5,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
412,Antonio Adan,2017-2018,30,Betis,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
413,Antonio Adan,2018-2019,31,Atlético Madrid,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
414,Antonio Adan,2019-2020,32,Atlético Madrid,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
415,Antonio Adan,2020-2021,33,Sporting CP,pt POR,1. Primeira Liga,32,32,2880,32.0,0,1,1,0,0,0,5,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,Matches,,,
416,Antonio Adan,2021-2022,34,Sporting CP,,1. Champions Lg,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
417,Antonio Adan,2022-2023,35,Sporting CP,,1. Champions Lg,5,5,382,4.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
418,Antonio Adan,2023-2024,36,Sporting CP,,2. Europa Lg,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
419,Manuel Ugarte Ribeiro,2020-2021,19,Famalicão,pt POR,1. Primeira Liga,20,18,1512,16.8,1,2,3,1,0,0,4,1,1.5,1.5,0.7,2.2,20,53,23,0.06,0.12,0.18,0.06,0.18,0.09,0.04,0.13,0.09,0.13,Matches,,,
420,Manuel Ugarte Ribeiro,2021-2022,20,Sporting CP,,1. Champions Lg,4,2,206,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,,,
421,Manuel Ugarte Ribeiro,2022-2023,21,Sporting CP,,1. Champions Lg,6,6,467,5.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,10,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
422,Manuel Ugarte Ribeiro,2023-2024,22,Paris S-G,,1. Champions Lg,8,5,391,4.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,14,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,,,
423,Manuel Ugarte Ribeiro,2024-2025,23,Manchester Utd,eng ENG,EFL Cup,3,3,220,2.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
424,Francisco Trincao,2018-2019,18,Braga,pt POR,1. Primeira Liga,6,0,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,5,2,17,0.00,0.00,0.00,0.00,0.00,0.03,0.14,0.16,0.03,0.16,Matches,,,
425,Francisco Trincao,2019-2020,19,Braga,,2. Europa Lg,6,3,303,3.4,1,2,3,1,0,0,0,0,0.6,0.6,1.2,1.8,14,14,40,0.30,0.59,0.89,0.30,0.89,0.17,0.36,0.53,0.17,0.53,Matches,,,
426,Francisco Trincao,2020-2021,20,Barcelona,,1. Champions Lg,7,4,334,3.7,0,0,0,0,0,0,1,0,0.9,0.9,0.2,1.1,17,20,43,0.00,0.00,0.00,0.00,0.00,0.25,0.05,0.30,0.25,0.30,Matches,,,
427,Francisco Trincao,2021-2022,21,Wolves,eng ENG,EFL Cup,1,0,25,0.3,1,0,1,1,0,0,0,0,,,,,,,,3.60,0.00,3.60,3.60,3.60,,,,,,Matches,,,
428,Francisco Trincao,2022-2023,22,Sporting CP,,1. Champions Lg,6,5,386,4.3,2,0,2,2,0,0,0,0,0.5,0.5,0.4,0.9,7,12,22,0.47,0.00,0.47,0.47,0.47,0.12,0.08,0.21,0.12,0.21,Matches,,,
429,Francisco Trincao,2023-2024,23,Sporting CP,,2. Europa Lg,8,7,529,5.9,0,2,2,0,0,0,0,0,0.7,0.7,0.5,1.2,13,18,35,0.00,0.34,0.34,0.00,0.34,0.12,0.08,0.20,0.12,0.20,Matches,,,
430,Francisco Trincao,2024-2025,24,Sporting CP,,1. Champions Lg,6,6,521,5.8,0,1,1,0,0,0,0,0,0.8,0.8,0.8,1.6,19,19,26,0.00,0.17,0.17,0.00,0.17,0.14,0.13,0.27,0.14,0.27,Matches,,,
431,Hidemasa Morita,2020-2021,25,Santa Clara,pt POR,1. Primeira Liga,20,20,1800,20.0,2,1,3,2,0,0,1,0,1.1,1.1,1.4,2.5,17,115,23,0.10,0.05,0.15,0.10,0.15,0.06,0.07,0.12,0.06,0.12,Matches,,,
432,Hidemasa Morita,2021-2022,26,Santa Clara,pt POR,1. Primeira Liga,28,25,2276,25.3,1,1,2,1,0,0,6,1,0.9,0.9,1.4,2.3,12,150,34,0.04,0.04,0.08,0.04,0.08,0.04,0.05,0.09,0.04,0.09,Matches,,,
433,Hidemasa Morita,2022-2023,27,Sporting CP,,1. Champions Lg,5,5,331,3.7,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.2,4,15,2,0.00,0.27,0.27,0.00,0.27,0.01,0.05,0.06,0.01,0.06,Matches,,,
434,Hidemasa Morita,2023-2024,28,Sporting CP,,2. Europa Lg,7,4,444,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,2,24,9,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches,,,
435,Hidemasa Morita,2024-2025,29,Sporting CP,,1. Champions Lg,5,4,307,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,10,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,,,
436,Paulinho,2013-2014,20,Gil Vicente,pt POR,1. Primeira Liga,20,8,932,10.4,1,1,2,1,0,0,4,0,,,,,,,,0.10,0.10,0.19,0.10,0.19,,,,,,Matches,,,
437,Paulinho,2014-2015,21,Gil Vicente,pt POR,1. Primeira Liga,14,4,477,5.3,1,1,2,1,0,0,2,0,,,,,,,,0.19,0.19,0.38,0.19,0.38,,,,,,Matches,,,
438,Paulinho,2016-2017,23,Braga,pt POR,1. Primeira Liga,8,8,686,7.6,0,1,1,0,0,0,4,0,,,,,,,,0.00,0.13,0.13,0.00,0.13,,,,,,,,,
439,Paulinho,2017-2018,24,Braga,,2. Europa Lg,7,6,520,5.8,0,1,1,0,0,0,2,0,0.8,0.8,0.5,1.3,3,18,42,0.00,0.17,0.17,0.00,0.17,0.14,0.08,0.23,0.14,0.23,Matches,,,
440,Paulinho,2018-2019,25,Braga,pt POR,1. Primeira Liga,29,18,1733,19.3,5,2,7,5,0,0,4,0,8.8,8.8,3.1,12.0,45,72,158,0.26,0.10,0.36,0.26,0.36,0.46,0.16,0.62,0.46,0.62,Matches,,,
441,Paulinho,2019-2020,26,Braga,,2. Europa Lg,8,7,603,6.7,4,0,4,4,0,0,1,0,3.0,3.0,1.3,4.3,5,14,29,0.60,0.00,0.60,0.60,0.60,0.45,0.20,0.65,0.45,0.65,Matches,,,
442,Paulinho,2020-2021,27,Braga,,2. Europa Lg,6,5,417,4.6,3,1,4,3,0,0,1,0,1.8,1.8,0.8,2.5,2,9,26,0.65,0.22,0.86,0.65,0.86,0.38,0.17,0.55,0.38,0.55,Matches,,,
443,Paulinho,2021-2022,28,Sporting CP,,1. Champions Lg,8,7,578,6.4,3,1,4,3,0,0,2,0,3.5,3.5,0.7,4.2,7,15,30,0.47,0.16,0.62,0.47,0.62,0.54,0.11,0.65,0.54,0.65,Matches,,,
444,Paulinho,2022-2023,29,Sporting CP,,1. Champions Lg,5,2,236,2.6,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,3,10,8,0.38,0.00,0.38,0.38,0.38,0.10,0.04,0.14,0.10,0.14,Matches,,,
445,Paulinho,2023-2024,30,Sporting CP,,2. Europa Lg,7,5,432,4.8,1,0,1,1,0,0,2,0,1.5,1.5,0.3,1.7,7,7,25,0.21,0.00,0.21,0.21,0.21,0.31,0.05,0.36,0.31,0.36,Matches,,,
446,Paulinho,2024-2025,31,Toluca,mx MEX,1. Liga MX,17,16,1431,15.9,13,5,18,13,0,1,2,0,9.0,8.2,2.2,10.4,15,24,78,0.82,0.31,1.13,0.82,1.13,0.56,0.14,0.70,0.51,0.65,Matches,,,
447,Pedro Porro,2017-2018,17,Girona,es ESP,Copa del Rey,1,0,11,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
448,Pedro Porro,2018-2019,18,Girona,es ESP,Copa del Rey,2,2,180,2.0,1,0,1,1,0,0,1,0,,,,,,,,0.50,0.00,0.50,0.50,0.50,,,,,,Matches,,,
449,Pedro Porro,2019-2020,19,Valladolid,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
450,Pedro Porro,2020-2021,20,Sporting CP,pt POR,1. Primeira Liga,30,30,2503,27.8,3,2,5,3,0,0,4,0,1.8,1.8,5.1,6.8,92,120,125,0.11,0.07,0.18,0.11,0.18,0.06,0.18,0.25,0.06,0.25,Matches,,,
451,Pedro Porro,2021-2022,21,Sporting CP,,1. Champions Lg,7,7,524,5.8,1,0,1,1,0,0,2,0,0.6,0.3,0.8,1.1,18,22,29,0.17,0.00,0.17,0.17,0.17,0.11,0.13,0.24,0.06,0.19,Matches,,,
452,Pedro Porro,2022-2023,22,Sporting CP,,1. Champions Lg,5,4,392,4.4,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.7,11,8,21,0.00,0.23,0.23,0.00,0.23,0.03,0.12,0.15,0.03,0.15,Matches,,,
453,Pedro Porro,2023-2024,23,Tottenham,eng ENG,FA Cup,2,2,180,2.0,1,0,1,1,0,0,1,0,,,,,,,,0.50,0.00,0.50,0.50,0.50,,,,,,Matches,,,
454,Pedro Porro,2024-2025,24,Tottenham,eng ENG,EFL Cup,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
455,Ousmane Diomande,2022-2023,18,Sporting CP,,2. Europa Lg,4,2,271,3.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,3,15,2,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,,,
456,Ousmane Diomande,2023-2024,19,Sporting CP,,2. Europa Lg,8,7,606,6.7,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.2,1,12,1,0.15,0.0,0.15,0.15,0.15,0.03,0.01,0.04,0.03,0.04,Matches,,,
457,Ousmane Diomande,2024-2025,20,Sporting CP,,1. Champions Lg,5,5,391,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,10,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,,,
458,Youssef Chermiti,2022-2023,18,Sporting CP,,2. Europa Lg,5,1,131,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
459,Youssef Chermiti,2023-2024,19,Everton,eng ENG,EFL Cup,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
460,Youssef Chermiti,2024-2025,20,Everton,eng ENG,Jr. PL2,1,1,64,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
461,Jerry St Juste,2014-2015,17,Heerenveen,nl NED,1. Eredivisie,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
462,Jerry St Juste,2015-2016,18,Heerenveen,nl NED,1. Eredivisie,28,27,2363,26.3,1,0,1,1,0,0,4,0,,,,,,,,0.04,0.00,0.04,0.04,0.04,,,,,,Matches,,,
