Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 22_level_0,Playing Time,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Unnamed: 23_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Matches,MP,LgRank,MP,Matches,Matches
Hamari Traore,2019-2020,27,Rennes,fr FRA,Coupe de France,5,5,510,5.7,1,0,1,1,0,0,1,0,,,,,,,,0.18,0.00,0.18,0.18,0.18,,,,,,Matches,,,,,,
Hamari Traore,2020-2021,28,Rennes,,1. Champions Lg,6,6,540,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.2,10,42,29,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches,,,,,,
Hamari Traore,2021-2022,29,Rennes,,3. Conf Lg,6,6,521,5.8,0,0,0,0,0,0,3,0,0.3,0.3,0.6,0.9,11,34,34,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.15,0.04,0.15,Matches,,,,,,
Hamari Traore,2022-2023,30,Rennes,fr FRA,Coupe de France,2,2,180,2.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Hamari Traore,2023-2024,31,Real Sociedad,,1. Champions Lg,7,6,529,5.9,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,7,32,18,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches,,,,,,
Hamari Traore,2024-2025,32,Real Sociedad,es ESP,1. La Liga,4,4,311,3.5,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,4,11,7,0.00,0.29,0.29,0.00,0.29,0.00,0.05,0.05,0.00,0.05,Matches,,,,,,
Hamari Traore,12 Seasons,12 Seasons,4 Clubs,,10 Leagues,394,378,33637,373.7,11,31,42,11,0,0,88,4,10.0,10.0,21.7,31.7,542,1273,1165,0.03,0.08,0.11,0.03,0.11,0.04,0.09,0.13,0.04,0.13,,,,,,,
Hamari Traore,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Hamari Traore,Rennes (6 Seasons),Rennes (6 Seasons),Rennes (6 Seasons),,6 Leagues,237,230,20658,229.5,6,23,29,6,0,0,54,1,9.4,9.4,19.8,29.1,482,1101,1057,0.03,0.10,0.13,0.03,0.13,0.04,0.09,0.14,0.04,0.14,,,,,,,
Hamari Traore,Reims (2 Seasons),Reims (2 Seasons),Reims (2 Seasons),,3 Leagues,65,64,5686,63.2,4,2,6,4,0,0,18,2,,,,,,,,0.06,0.03,0.09,0.06,0.09,,,,,,,,,,,,
Hamari Traore,Lierse (2 Seasons),Lierse (2 Seasons),Lierse (2 Seasons),,1 League,48,45,3951,43.9,1,3,4,1,0,0,7,1,,,,,,,,0.02,0.07,0.09,0.02,0.09,,,,,,,,,,,,
Hamari Traore,Real Sociedad (2 Seasons),Real Sociedad (2 Seasons),Real Sociedad (2 Seasons),,3 Leagues,44,39,3342,37.1,0,3,3,0,0,0,9,0,0.6,0.6,1.9,2.5,60,172,108,0.00,0.08,0.08,0.00,0.08,0.02,0.06,0.07,0.02,0.07,,,,,,,
Hamari Traore,Ligue 1 (7 Seasons),Ligue 1 (7 Seasons),Ligue 1 (7 Seasons),,,223,217,19350,215.0,7,24,31,7,0,0,47,1,8.4,8.4,17.9,26.3,429,958,932,0.03,0.11,0.14,0.03,0.14,0.05,0.10,0.14,0.05,0.14,,,,,,,
Hamari Traore,Coupe de France (5 Seasons),Coupe de France (5 Seasons),Coupe de France (5 Seasons),,,14,13,1307,14.5,1,0,1,1,0,0,3,0,,,,,,,,0.07,0.00,0.07,0.07,0.07,,,,,,,,,,,,
Hamari Traore,Coupe de la Ligue (4 Seasons),Coupe de la Ligue (4 Seasons),Coupe de la Ligue (4 Seasons),,,7,6,627,7.0,0,0,0,0,0,0,4,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Hamari Traore,Europa Lg (3 Seasons),Europa Lg (3 Seasons),Europa Lg (3 Seasons),,,15,15,1297,14.4,0,0,0,0,0,0,6,1,0.6,0.6,1.2,1.8,32,67,62,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.12,0.04,0.12,,,,,,,
Hamari Traore,Pro League (2 Seasons),Pro League (2 Seasons),Pro League (2 Seasons),,,48,45,3951,43.9,1,3,4,1,0,0,7,1,,,,,,,,0.02,0.07,0.09,0.02,0.09,,,,,,,,,,,,
Hamari Traore,La Liga (2 Seasons),La Liga (2 Seasons),La Liga (2 Seasons),,,35,31,2603,28.9,0,3,3,0,0,0,7,0,0.5,0.5,1.7,2.2,53,140,90,0.00,0.10,0.10,0.00,0.10,0.02,0.06,0.08,0.02,0.08,,,,,,,
Hamari Traore,Champions Lg (2 Seasons),Champions Lg (2 Seasons),Champions Lg (2 Seasons),,,13,12,1069,11.9,0,0,0,0,0,0,4,0,0.2,0.2,0.3,0.5,17,74,47,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,,,,,,,
Hamari Traore,Ligue 2 (1 Season),Ligue 2 (1 Season),Ligue 2 (1 Season),,,31,31,2702,30.0,2,1,3,2,0,0,7,1,,,,,,,,0.07,0.03,0.10,0.07,0.10,,,,,,,,,,,,
Hamari Traore,Conf Lg (1 Season),Conf Lg (1 Season),Conf Lg (1 Season),,,6,6,521,5.8,0,0,0,0,0,0,3,0,0.3,0.3,0.6,0.9,11,34,34,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.15,0.04,0.15,,,,,,,
Hamari Traore,Copa del Rey (1 Season),Copa del Rey (1 Season),Copa del Rey (1 Season),,,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Jeremy Gelin,2015-2016,18,Rennes,fr FRA,1. Ligue 1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Jeremy Gelin,2017-2018,20,Rennes,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jeremy Gelin,2018-2019,21,Rennes,fr FRA,Coupe de France,4,2,216,2.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jeremy Gelin,2019-2020,22,Rennes,fr FRA,Coupe de France,3,3,288,3.2,1,0,1,1,0,0,0,0,,,,,,,,0.31,0.00,0.31,0.31,0.31,,,,,,Matches,,,,,,
Jeremy Gelin,2020-2021,23,Antwerp,,2. Europa Lg,6,5,406,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,,,,,,
Jeremy Gelin,2022-2023,25,Amiens,fr FRA,Coupe de France,2,1,125,1.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jeremy Gelin,2023-2024,26,Amiens,fr FRA,Coupe de France,2,2,153,1.7,1,0,1,1,0,0,0,0,,,,,,,,0.59,0.00,0.59,0.59,0.59,,,,,,Matches,,,,,,
Jeremy Gelin,2024-2025,27,Panserraikos,gr GRE,1. Super League,10,5,526,5.8,0,0,0,0,0,0,3,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jeremy Gelin,8 Seasons,8 Seasons,4 Clubs,,8 Leagues,174,133,12108,134.5,3,6,9,3,0,0,19,2,3.5,3.5,7.7,11.2,42,759,69,0.02,0.04,0.07,0.02,0.07,0.03,0.07,0.10,0.03,0.10,,,,,,,
Jeremy Gelin,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Jeremy Gelin,Rennes (5 Seasons),Rennes (5 Seasons),Rennes (5 Seasons),,5 Leagues,84,60,5846,65.0,1,2,3,1,0,0,6,1,1.7,1.7,1.0,2.8,18,269,9,0.02,0.03,0.05,0.02,0.05,0.03,0.02,0.05,0.03,0.05,,,,,,,
Jeremy Gelin,Amiens (2 Seasons),Amiens (2 Seasons),Amiens (2 Seasons),,2 Leagues,63,53,4513,50.1,2,3,5,2,0,0,9,0,1.6,1.6,6.0,7.7,14,427,57,0.04,0.06,0.10,0.04,0.10,0.03,0.13,0.16,0.03,0.16,,,,,,,
Jeremy Gelin,Antwerp (1 Season),Antwerp (1 Season),Antwerp (1 Season),,2 Leagues,17,15,1223,13.6,0,1,1,0,0,0,1,1,0.1,0.1,0.7,0.8,10,63,3,0.00,0.07,0.07,0.00,0.07,0.01,0.05,0.06,0.01,0.06,,,,,,,
Jeremy Gelin,Panserraikos (1 Season),Panserraikos (1 Season),Panserraikos (1 Season),,1 League,10,5,526,5.8,0,0,0,0,0,0,3,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Jeremy Gelin,Ligue 1 (5 Seasons),Ligue 1 (5 Seasons),Ligue 1 (5 Seasons),,,64,47,4517,50.2,0,2,2,0,0,0,6,1,1.6,1.6,0.8,2.4,17,256,9,0.00,0.04,0.04,0.00,0.04,0.03,0.02,0.05,0.03,0.05,,,,,,,
Jeremy Gelin,Coupe de France (5 Seasons),Coupe de France (5 Seasons),Coupe de France (5 Seasons),,,12,9,872,9.7,2,0,2,2,0,0,0,0,,,,,,,,0.21,0.00,0.21,0.21,0.21,,,,,,,,,,,,
Jeremy Gelin,Europa Lg (3 Seasons),Europa Lg (3 Seasons),Europa Lg (3 Seasons),,,13,8,706,7.8,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,4,29,0,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,,,,,,,
Jeremy Gelin,Ligue 2 (2 Seasons),Ligue 2 (2 Seasons),Ligue 2 (2 Seasons),,,59,50,4235,47.1,1,3,4,1,0,0,9,0,1.6,1.6,6.0,7.7,14,427,57,0.02,0.06,0.09,0.02,0.09,0.03,0.13,0.16,0.03,0.16,,,,,,,
Jeremy Gelin,Coupe de la Ligue (2 Seasons),Coupe de la Ligue (2 Seasons),Coupe de la Ligue (2 Seasons),,,4,3,345,3.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Jeremy Gelin,First Division A (1 Season),First Division A (1 Season),First Division A (1 Season),,,11,10,817,9.1,0,1,1,0,0,0,1,1,0.1,0.1,0.6,0.7,7,47,3,0.00,0.11,0.11,0.00,0.11,0.01,0.07,0.08,0.01,0.08,,,,,,,
Jeremy Gelin,Super League (1 Season),Super League (1 Season),Super League (1 Season),,,10,5,526,5.8,0,0,0,0,0,0,3,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Jeremy Gelin,Trophée des Champions (1 Season),Trophée des Champions (1 Season),Trophée des Champions (1 Season),,,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Brandon,2012-2013,17,Mallorca,es ESP,1. La Liga,1,0,19,0.2,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Brandon,2013-2014,18,Mallorca,es ESP,2. La Liga 2,2,1,129,1.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Brandon,2014-2015,19,Mallorca,es ESP,2. La Liga 2,3,3,196,2.2,1,0,1,1,0,0,1,0,,,,,,,,0.46,0.00,0.46,0.46,0.46,,,,,,Matches,,,,,,
Brandon,2015-2016,20,Mallorca,es ESP,2. La Liga 2,29,15,1601,17.8,6,1,7,6,0,0,7,0,,,,,,,,0.34,0.06,0.39,0.34,0.39,,,,,,Matches,,,,,,
Brandon,2016-2017,21,Mallorca,es ESP,Copa del Rey,2,1,135,1.5,1,0,1,1,0,0,0,0,,,,,,,,0.67,0.00,0.67,0.67,0.67,,,,,,Matches,,,,,,
Brandon,2017-2018,22,Rennes,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Brandon,2018-2019,23,Osasuna,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Brandon,2019-2020,24,Girona,es ESP,Copa del Rey,1,1,74,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Brandon,2020-2021,25,Osasuna,es ESP,Copa del Rey,2,1,109,1.2,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Brandon,2021-2022,26,Málaga,es ESP,Copa del Rey,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Brandon,2022-2023,27,PAOK,gr GRE,1. Super League,29,11,1108,12.3,7,0,7,7,0,0,3,0,,,,,,,,0.57,0.00,0.57,0.57,0.57,,,,,,Matches,,,,,,
Brandon,2023-2024,28,PAOK,,3. Conf Lg,10,6,451,5.0,2,2,4,2,0,0,2,0,1.1,1.1,0.3,1.4,6,4,27,0.40,0.40,0.80,0.40,0.80,0.22,0.06,0.28,0.22,0.28,Matches,,,,,,
Brandon,2024-2025,29,PAOK,,2. Europa Lg,2,2,126,1.4,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.2,0,4,7,0.71,0.00,0.71,0.71,0.71,0.74,0.09,0.82,0.74,0.82,Matches,,,,,,
Brandon,13 Seasons,13 Seasons,7 Clubs,,9 Leagues,268,166,15236,169.3,54,14,68,47,7,8,50,2,23.8,19.0,8.5,27.6,162,142,522,0.32,0.08,0.40,0.28,0.36,0.31,0.11,0.42,0.25,0.36,,,,,,,
Brandon,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Brandon,Mallorca (5 Seasons),Mallorca (5 Seasons),Mallorca (5 Seasons),,3 Leagues,76,54,5144,57.2,20,5,25,19,1,1,16,2,,,,,,,,0.35,0.09,0.44,0.33,0.42,,,,,,,,,,,,
Brandon,PAOK (3 Seasons),PAOK (3 Seasons),PAOK (3 Seasons),,3 Leagues,78,41,3507,39.0,17,6,23,16,1,1,12,0,2.1,2.1,0.4,2.5,6,8,34,0.44,0.15,0.59,0.41,0.56,0.33,0.06,0.40,0.33,0.40,,,,,,,
Brandon,Osasuna (3 Seasons),Osasuna (3 Seasons),Osasuna (3 Seasons),,3 Leagues,46,29,2606,29.0,5,1,6,4,1,2,10,0,7.6,6.0,4.2,10.2,70,54,220,0.17,0.03,0.21,0.14,0.17,0.27,0.15,0.42,0.22,0.37,,,,,,,
Brandon,Málaga (1 Season),Málaga (1 Season),Málaga (1 Season),,2 Leagues,41,32,2858,31.8,9,1,10,5,4,4,10,0,11.7,8.5,3.1,11.6,61,60,185,0.28,0.03,0.31,0.16,0.19,0.37,0.10,0.47,0.27,0.37,,,,,,,
Brandon,Rennes (1 Season),Rennes (1 Season),Rennes (1 Season),,3 Leagues,12,4,447,5.0,1,1,2,1,0,0,1,0,0.6,0.6,0.6,1.2,10,6,34,0.20,0.20,0.40,0.20,0.40,0.15,0.16,0.31,0.15,0.31,,,,,,,
Brandon,Girona (1 Season),Girona (1 Season),Girona (1 Season),,2 Leagues,10,6,613,6.8,2,0,2,2,0,0,1,0,1.7,1.7,0.2,1.9,15,13,44,0.29,0.00,0.29,0.29,0.29,0.29,0.03,0.32,0.29,0.32,,,,,,,
Brandon,Leganés (1 Season),Leganés (1 Season),Leganés (1 Season),,1 League,5,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,,,,,,,
Brandon,La Liga 2 (8 Seasons),La Liga 2 (8 Seasons),La Liga 2 (8 Seasons),,,163,113,10494,116.6,35,6,41,29,6,7,31,2,19.7,15.0,7.0,22.0,135,123,418,0.30,0.05,0.35,0.25,0.30,0.32,0.11,0.44,0.25,0.36,,,,,,,
Brandon,Copa del Rey (5 Seasons),Copa del Rey (5 Seasons),Copa del Rey (5 Seasons),,,6,3,363,4.0,1,0,1,1,0,0,1,0,,,,,,,,0.25,0.00,0.25,0.25,0.25,,,,,,,,,,,,
Brandon,Super League (3 Seasons),Super League (3 Seasons),Super League (3 Seasons),,,66,33,2930,32.6,14,4,18,13,1,1,10,0,,,,,,,,0.43,0.12,0.55,0.40,0.52,,,,,,,,,,,,
Brandon,La Liga (3 Seasons),La Liga (3 Seasons),La Liga (3 Seasons),,,9,5,425,4.7,0,1,1,0,0,0,5,0,1.3,1.3,0.5,1.8,11,5,36,0.00,0.21,0.21,0.00,0.21,0.28,0.11,0.39,0.28,0.39,,,,,,,
Brandon,Ligue 1 (1 Season),Ligue 1 (1 Season),Ligue 1 (1 Season),,,11,3,357,4.0,1,0,1,1,0,0,0,0,0.6,0.6,0.6,1.2,10,6,34,0.25,0.00,0.25,0.25,0.25,0.15,0.16,0.31,0.15,0.31,,,,,,,
Brandon,Conf Lg (1 Season),Conf Lg (1 Season),Conf Lg (1 Season),,,10,6,451,5.0,2,2,4,2,0,0,2,0,1.1,1.1,0.3,1.4,6,4,27,0.40,0.40,0.80,0.40,0.80,0.22,0.06,0.28,0.22,0.28,,,,,,,
Brandon,Europa Lg (1 Season),Europa Lg (1 Season),Europa Lg (1 Season),,,2,2,126,1.4,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.2,0,4,7,0.71,0.00,0.71,0.71,0.71,0.74,0.09,0.82,0.74,0.82,,,,,,,
Brandon,Coupe de la Ligue (1 Season),Coupe de la Ligue (1 Season),Coupe de la Ligue (1 Season),,,1,1,90,1.0,0,1,1,0,0,0,1,0,,,,,,,,0.00,1.00,1.00,0.00,1.00,,,,,,,,,,,,
Brandon,Coupe de France (1 Season),Coupe de France (1 Season),Coupe de France (1 Season),,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerzino Nyamsi,2017-2018,20,Rennes,fr FRA,1. Ligue 1,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,9,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,,,,,,
Gerzino Nyamsi,2018-2019,21,Rennes,fr FRA,Coupe de France,2,1,99,1.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gerzino Nyamsi,2019-2020,22,Rennes,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Gerzino Nyamsi,2020-2021,23,Rennes,,1. Champions Lg,2,2,180,2.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,6,0,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches,,,,,,
Gerzino Nyamsi,2021-2022,24,Strasbourg,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gerzino Nyamsi,2022-2023,25,Strasbourg,fr FRA,Coupe de France,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gerzino Nyamsi,2023-2024,26,Strasbourg,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Gerzino Nyamsi,2024-2025,27,Loko Moscow,ru RUS,1. Russian Premier League,18,17,1541,17.1,4,0,4,4,0,0,2,0,,,,,,,,0.23,0.00,0.23,0.23,0.23,,,,,,Matches,,,,,,
Gerzino Nyamsi,8 Seasons,8 Seasons,4 Clubs,,8 Leagues,145,128,11446,127.2,7,4,11,7,0,0,20,2,6.0,6.0,1.6,7.6,49,264,13,0.06,0.03,0.09,0.06,0.09,0.06,0.02,0.08,0.06,0.08,,,,,,,
Gerzino Nyamsi,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Gerzino Nyamsi,Rennes (4 Seasons),Rennes (4 Seasons),Rennes (4 Seasons),,6 Leagues,38,27,2508,27.9,1,0,1,1,0,0,6,1,0.9,0.9,0.2,1.1,18,74,2,0.04,0.00,0.04,0.04,0.04,0.04,0.01,0.04,0.04,0.04,,,,,,,
Gerzino Nyamsi,Strasbourg (3 Seasons),Strasbourg (3 Seasons),Strasbourg (3 Seasons),,2 Leagues,69,67,5864,65.2,1,3,4,1,0,0,9,1,4.0,4.0,1.4,5.3,27,165,11,0.02,0.05,0.06,0.02,0.06,0.06,0.02,0.08,0.06,0.08,,,,,,,
Gerzino Nyamsi,Loko Moscow (2 Seasons),Loko Moscow (2 Seasons),Loko Moscow (2 Seasons),,1 League,26,25,2261,25.1,4,0,4,4,0,0,4,0,,,,,,,,0.16,0.00,0.16,0.16,0.16,,,,,,,,,,,,
Gerzino Nyamsi,Châteauroux (1 Season),Châteauroux (1 Season),Châteauroux (1 Season),,1 League,12,9,813,9.0,1,1,2,1,0,0,1,0,1.1,1.1,0.1,1.2,4,25,0,0.11,0.11,0.22,0.11,0.22,0.12,0.01,0.14,0.12,0.14,,,,,,,
Gerzino Nyamsi,Ligue 1 (7 Seasons),Ligue 1 (7 Seasons),Ligue 1 (7 Seasons),,,96,84,7450,82.8,2,3,5,2,0,0,12,2,4.6,4.6,1.5,6.1,41,227,13,0.02,0.04,0.06,0.02,0.06,0.06,0.02,0.07,0.06,0.07,,,,,,,
Gerzino Nyamsi,Coupe de France (6 Seasons),Coupe de France (6 Seasons),Coupe de France (6 Seasons),,,5,4,399,4.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Gerzino Nyamsi,Premier League (2 Seasons),Premier League (2 Seasons),Premier League (2 Seasons),,,26,25,2261,25.1,4,0,4,4,0,0,4,0,,,,,,,,0.16,0.00,0.16,0.16,0.16,,,,,,,,,,,,
Gerzino Nyamsi,Europa Lg (2 Seasons),Europa Lg (2 Seasons),Europa Lg (2 Seasons),,,3,3,253,2.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,,,,,,,
Gerzino Nyamsi,Ligue 2 (1 Season),Ligue 2 (1 Season),Ligue 2 (1 Season),,,12,9,813,9.0,1,1,2,1,0,0,1,0,1.1,1.1,0.1,1.2,4,25,0,0.11,0.11,0.22,0.11,0.22,0.12,0.01,0.14,0.12,0.14,,,,,,,
Gerzino Nyamsi,Champions Lg (1 Season),Champions Lg (1 Season),Champions Lg (1 Season),,,2,2,180,2.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,6,0,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,,,,,,,
Gerzino Nyamsi,Coupe de la Ligue (1 Season),Coupe de la Ligue (1 Season),Coupe de la Ligue (1 Season),,,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Gerzino Nyamsi,Trophée des Champions (1 Season),Trophée des Champions (1 Season),Trophée des Champions (1 Season),,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxime Bernauer,2017-2018,19,Rennes,fr FRA,1. Ligue 1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Maxime Bernauer,2019-2020,21,US Concarneau,fr FRA,Coupe de France,2,1,110,1.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Maxime Bernauer,2021-2022,23,Paris FC,fr FRA,Coupe de France,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Maxime Bernauer,2022-2023,24,Paris FC,fr FRA,Coupe de France,3,3,270,3.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Maxime Bernauer,2023-2024,25,Dinamo Zagreb,,3. Conf Lg,5,4,385,4.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Maxime Bernauer,2024-2025,26,Dinamo Zagreb,,1. Champions Lg,5,4,376,4.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,11,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,,,,,,
Maxime Bernauer,6 Seasons,6 Seasons,4 Clubs,,6 Leagues,108,88,8234,91.5,3,5,8,3,0,0,9,0,1.4,1.4,4.5,5.9,71,311,90,0.03,0.05,0.09,0.03,0.09,0.02,0.07,0.10,0.02,0.10,,,,,,,
Maxime Bernauer,,,,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,,,,,
Maxime Bernauer,Paris FC (2 Seasons),Paris FC (2 Seasons),Paris FC (2 Seasons),,2 Leagues,70,56,5241,58.2,2,4,6,2,0,0,6,0,1.3,1.3,4.4,5.8,68,291,89,0.03,0.07,0.10,0.03,0.10,0.03,0.08,0.11,0.03,0.11,,,,,,,
Maxime Bernauer,Dinamo Zagreb (2 Seasons),Dinamo Zagreb (2 Seasons),Dinamo Zagreb (2 Seasons),,3 Leagues,36,31,2883,32.0,1,1,2,1,0,0,3,0,0.1,0.1,0.0,0.1,3,20,1,0.03,0.03,0.06,0.03,0.06,0.01,0.00,0.01,0.01,0.01,,,,,,,
