Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Playing Time,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,MP,LgRank,MP,Matches,Matches,Matches
Alexander Hack,2020-2021,26,Mainz 05,de GER,1. Bundesliga,21,14,1370,15.2,1,0,1,1,0,0,2,0,0.5,0.5,0.3,0.8,7,51,2,0.07,0.00,0.07,0.07,0.07,0.03,0.02,0.05,0.03,0.05,Matches,,,,,,
Alexander Hack,2021-2022,27,Mainz 05,de GER,1. Bundesliga,28,24,2074,23.0,3,1,4,3,0,0,6,1,2.8,2.8,1.2,4.0,5,74,7,0.13,0.04,0.17,0.13,0.17,0.12,0.05,0.17,0.12,0.17,Matches,,,,,,
Alexander Hack,2022-2023,28,Mainz 05,de GER,1. Bundesliga,19,14,1132,12.6,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,1,52,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,,,,,,
Jean Philippe Mateta,2020-2021,23,Mainz 05,de GER,1. Bundesliga,15,12,997,11.1,7,1,8,6,1,1,2,0,8.6,7.8,1.4,9.2,14,10,74,0.63,0.09,0.72,0.54,0.63,0.78,0.13,0.90,0.70,0.83,Matches,,,,,,
Jean Philippe Mateta,2021-2022,24,Crystal Palace,eng ENG,EFL Cup,1,1,62,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jean Philippe Mateta,2022-2023,25,Crystal Palace,eng ENG,EFL Cup,2,2,184,2.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jean Philippe Mateta,2023-2024,26,Crystal Palace,eng ENG,EFL Cup,2,2,180,2.0,3,0,3,3,0,0,1,0,,,,,,,,1.50,0.00,1.50,1.50,1.50,,,,,,Matches,,,,,,
Jean Philippe Mateta,2024-2025,27,Crystal Palace,eng ENG,EFL Cup,3,3,253,2.8,2,1,3,2,0,0,1,0,,,,,,,,0.71,0.36,1.07,0.71,1.07,,,,,,Matches,,,,,,
Levin Oztunali,2020-2021,24,Mainz 05,de GER,1. Bundesliga,17,7,758,8.4,1,2,3,1,0,0,0,0,0.6,0.6,0.9,1.5,25,19,38,0.12,0.24,0.36,0.12,0.36,0.07,0.11,0.18,0.07,0.18,Matches,,,,,,
Levin Oztunali,2021-2022,25,Union Berlin,de GER,1. Bundesliga,18,5,572,6.4,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.1,8,18,37,0.00,0.00,0.00,0.00,0.00,0.11,0.07,0.18,0.11,0.18,Matches,,,,,,
Levin Oztunali,2022-2023,26,Union Berlin,de GER,1. Bundesliga,2,0,9,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,1,1,0,0.00,10.00,10.00,0.00,10.00,0.00,1.91,1.91,0.00,1.91,Matches,,,,,,
Levin Oztunali,2023-2024,27,Hamburger SV,de GER,2. 2. Bundesliga,19,8,654,7.3,0,0,0,0,0,0,1,0,0.9,0.9,0.9,1.8,13,30,72,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.24,0.12,0.24,Matches,,,,,,
Levin Oztunali,2024-2025,28,Hamburger SV,de GER,2. 2. Bundesliga,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Pierre Kunde,2020-2021,25,Mainz 05,de GER,1. Bundesliga,11,6,513,5.7,0,0,0,0,0,0,1,0,0.2,0.2,0.7,0.9,6,23,7,0.00,0.00,0.00,0.00,0.00,0.03,0.12,0.15,0.03,0.15,Matches,,,,,,
Pierre Kunde,2021-2022,26,Olympiacos,,2. Europa Lg,4,0,66,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,,,,,,
Pierre Kunde,2022-2023,27,Bochum,de GER,1. Bundesliga,12,3,377,4.2,1,0,1,1,0,0,0,0,0.3,0.3,0.2,0.5,6,16,1,0.24,0.00,0.24,0.24,0.24,0.08,0.05,0.13,0.08,0.13,Matches,,,,,,
Pierre Kunde,2023-2024,28,Atromitos,gr GRE,1. Super League,27,24,2046,22.7,0,3,3,0,0,0,5,2,,,,,,,,0.00,0.13,0.13,0.00,0.13,,,,,,Matches,,,,,,
Kevin Stoger,2020-2021,26,Mainz 05,de GER,1. Bundesliga,19,4,538,6.0,3,0,3,3,0,0,3,0,1.8,1.8,0.7,2.5,22,38,36,0.50,0.00,0.50,0.50,0.50,0.30,0.12,0.42,0.30,0.42,Matches,,,,,,
Kevin Stoger,2021-2022,27,Mainz 05,de GER,1. Bundesliga,23,1,419,4.7,1,1,2,1,0,0,3,0,1.4,1.4,1.1,2.5,10,51,39,0.21,0.21,0.43,0.21,0.43,0.29,0.24,0.53,0.29,0.53,Matches,,,,,,
Kevin Stoger,2022-2023,28,Bochum,de GER,1. Bundesliga,32,29,2599,28.9,5,3,8,2,3,3,3,0,4.4,2.1,5.7,7.7,43,214,98,0.17,0.10,0.28,0.07,0.17,0.15,0.20,0.35,0.07,0.27,Matches,,,,,,
Kevin Stoger,2023-2024,29,Bochum,de GER,1. Bundesliga,32,32,2668,29.6,7,10,17,3,4,4,8,0,6.2,3.1,9.9,12.9,81,283,139,0.24,0.34,0.57,0.10,0.44,0.21,0.33,0.54,0.10,0.44,Matches,,,,,,
Kevin Stoger,2024-2025,30,Gladbach,de GER,1. Bundesliga,13,7,694,7.7,2,2,4,1,1,1,1,0,2.0,1.3,3.8,5.0,19,58,49,0.26,0.26,0.52,0.13,0.39,0.27,0.49,0.75,0.16,0.65,Matches,,,,,,
Robert Glatzel,2020-2021,26,Mainz 05,de GER,1. Bundesliga,13,3,359,4.0,2,1,3,2,0,0,0,0,2.8,2.8,0.5,3.3,9,12,38,0.50,0.25,0.75,0.50,0.75,0.70,0.12,0.82,0.70,0.82,Matches,,,,,,
Robert Glatzel,2021-2022,27,Hamburger SV,de GER,2. 2. Bundesliga,34,34,2866,31.8,22,3,25,21,1,3,2,0,22.2,19.8,3.5,23.3,33,43,187,0.69,0.09,0.79,0.66,0.75,0.70,0.11,0.81,0.62,0.73,Matches,,,,,,
Robert Glatzel,2022-2023,28,Hamburger SV,de GER,2. 2. Bundesliga,34,33,2998,33.3,19,3,22,19,0,1,4,0,23.5,22.7,3.7,26.4,36,77,147,0.57,0.09,0.66,0.57,0.66,0.71,0.11,0.82,0.68,0.79,Matches,,,,,,
Robert Glatzel,2023-2024,29,Hamburger SV,de GER,2. 2. Bundesliga,32,30,2642,29.4,22,4,26,20,2,2,1,0,22.4,20.8,4.0,24.8,33,42,153,0.75,0.14,0.89,0.68,0.82,0.76,0.14,0.90,0.71,0.85,Matches,,,,,,
Robert Glatzel,2024-2025,30,Hamburger SV,de GER,2. 2. Bundesliga,6,5,426,4.7,7,0,7,6,1,1,0,0,4.3,3.5,0.4,3.9,3,10,21,1.48,0.00,1.48,1.27,1.27,0.92,0.08,0.99,0.75,0.83,Matches,,,,,,
Finn Dahmen,2020-2021,22,Mainz 05,de GER,1. Bundesliga,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Finn Dahmen,2021-2022,23,Mainz 05,de GER,1. Bundesliga,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Finn Dahmen,2022-2023,24,Mainz 05,de GER,1. Bundesliga,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Finn Dahmen,2023-2024,25,Augsburg,de GER,1. Bundesliga,31,31,2790,31.0,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Finn Dahmen,2024-2025,26,Augsburg,de GER,1. Bundesliga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Aaron Martin,2020-2021,23,Mainz 05,de GER,1. Bundesliga,5,3,262,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,5,9,18,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10,Matches,,,,,,
Aaron Martin,2021-2022,24,Mainz 05,de GER,1. Bundesliga,28,25,2292,25.5,1,1,2,1,0,0,7,0,1.0,1.0,5.0,5.9,32,69,87,0.04,0.04,0.08,0.04,0.08,0.04,0.19,0.23,0.04,0.23,Matches,,,,,,
Aaron Martin,2022-2023,25,Mainz 05,de GER,1. Bundesliga,28,20,1847,20.5,5,3,8,5,0,1,3,0,2.2,1.4,2.8,4.2,25,86,61,0.24,0.15,0.39,0.24,0.39,0.11,0.14,0.24,0.07,0.20,Matches,,,,,,
Aaron Martin,2023-2024,26,Genoa,it ITA,Coppa Italia,2,2,168,1.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Aaron Martin,2024-2025,27,Genoa,it ITA,Coppa Italia,2,2,144,1.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Niklas Tauer,2020-2021,19,Mainz 05,de GER,1. Bundesliga,5,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches,,,,,,
Niklas Tauer,2021-2022,20,Mainz 05,de GER,1. Bundesliga,11,6,487,5.4,0,0,0,0,0,0,1,1,0.3,0.3,0.0,0.3,2,12,5,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,,,,,,
Niklas Tauer,2022-2023,21,Mainz 05,de GER,1. Bundesliga,3,0,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,6,4,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches,,,,,,
Niklas Tauer,2023-2024,22,Braunschweig,de GER,2. 2. Bundesliga,16,4,561,6.2,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.7,7,17,6,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,Matches,,,,,,
Niklas Tauer,2024-2025,23,Braunschweig,de GER,2. 2. Bundesliga,7,4,296,3.3,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,2,19,7,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches,,,,,,
Ji Dong won,2020-2021,29,Braunschweig,de GER,2. 2. Bundesliga,12,9,735,8.2,1,1,2,1,0,1,1,1,2.2,1.5,0.8,2.2,12,23,47,0.12,0.12,0.24,0.12,0.24,0.27,0.10,0.37,0.18,0.27,Matches,,,,,,
Abass Issah,2020-2021,21,Mainz 05,de GER,1. Bundesliga,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Abass Issah,2021-2022,22,Rijeka,hr CRO,1. 1. HNL,26,16,1297,14.4,3,,,3,0,0,5,1,,,,,,,,0.21,,,0.21,,,,,,,Matches,,,,,,
Abass Issah,2022-2023,23,Chaves,pt POR,1. Primeira Liga,26,14,1372,15.2,4,0,4,4,0,0,6,1,3.5,3.5,0.9,4.4,31,31,113,0.26,0.00,0.26,0.26,0.26,0.23,0.06,0.29,0.23,0.29,Matches,,,,,,
Abass Issah,2023-2024,24,Chaves,pt POR,1. Primeira Liga,7,3,308,3.4,0,2,2,0,0,0,1,0,0.8,0.8,0.7,1.5,8,9,24,0.00,0.58,0.58,0.00,0.58,0.22,0.20,0.42,0.22,0.42,Matches,,,,,,
Omer Hanin,2020-2021,22,Mainz 05,de GER,1. Bundesliga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12th,0,,,Matches
Omer Hanin,2023-2024,25,SV Waldhof,de GER,3. 3. Liga,,8,720,8.0,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,16th,8,,,Matches
Omer Hanin,2024-2025,26,SV Waldhof,de GER,3. 3. Liga,,4,360,4.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,15th,4,,,Matches
Dimitri Lavalee,2020-2021,23,Mainz 05,de GER,1. Bundesliga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Dimitri Lavalee,2021-2022,24,Sint-Truiden,be BEL,1. First Division A,30,29,2516,28.0,1,0,1,1,0,0,10,0,1.2,1.2,0.9,2.1,39,143,28,0.04,0.00,0.04,0.04,0.04,0.04,0.03,0.08,0.04,0.08,Matches,,,,,,
Dimitri Lavalee,2022-2023,25,Mechelen,be BEL,1. Pro League A,21,20,1751,19.5,0,0,0,0,0,0,5,1,0.7,0.7,0.3,1.0,28,97,16,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.05,0.04,0.05,Matches,,,,,,
Dimitri Lavalee,2023-2024,26,Sturm Graz,at AUT,1. Bundesliga,22,22,1938,21.5,2,0,2,2,0,0,8,1,,,,,,,,0.09,0.00,0.09,0.09,0.09,,,,,,Matches,,,,,,
Dimitri Lavalee,2024-2025,27,Sturm Graz,at AUT,1. Bundesliga,16,16,1401,15.6,1,1,2,1,0,0,4,0,,,,,,,,0.06,0.06,0.13,0.06,0.13,,,,,,Matches,,,,,,
Marius Liesegang,2020-2021,20,Mainz 05,de GER,1. Bundesliga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
Marius Liesegang,2021-2022,21,Dresden,de GER,2. 2. Bundesliga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
Marius Liesegang,2022-2023,22,FC Teutonia Ottensen,de GER,DFB-Pokal,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
Marius Liesegang,2023-2024,23,FC Teutonia Ottensen,de GER,DFB-Pokal,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,Matches,
Marius Liesegang,2024-2025,24,Carl Zeiss Jena,de GER,DFB-Pokal,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
Rafal Gikiewicz,2020-2021,32,Augsburg,de GER,1. Bundesliga,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Rafal Gikiewicz,2021-2022,33,Augsburg,de GER,1. Bundesliga,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Rafal Gikiewicz,2022-2023,34,Augsburg,de GER,1. Bundesliga,23,23,2070,23.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Rafal Gikiewicz,2023-2024,35,Widzew Łódź,pl POL,1. Ekstraklasa,14,14,1260,14.0,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Rafal Gikiewicz,2024-2025,36,Widzew Łódź,pl POL,1. Ekstraklasa,18,18,1620,18.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jeffrey Gouweleeuw,2020-2021,29,Augsburg,de GER,1. Bundesliga,32,32,2835,31.5,1,0,1,1,0,0,9,0,0.3,0.3,0.6,0.9,27,131,8,0.03,0.00,0.03,0.03,0.03,0.01,0.02,0.03,0.01,0.03,Matches,,,,,,
Jeffrey Gouweleeuw,2021-2022,30,Augsburg,de GER,1. Bundesliga,29,29,2576,28.6,2,0,2,1,1,1,9,0,2.0,1.2,1.1,2.2,19,80,10,0.07,0.00,0.07,0.03,0.03,0.07,0.04,0.10,0.04,0.08,Matches,,,,,,
Jeffrey Gouweleeuw,2022-2023,31,Augsburg,de GER,1. Bundesliga,32,32,2795,31.1,0,1,1,0,0,0,12,0,1.4,1.4,2.1,3.6,18,80,10,0.00,0.03,0.03,0.00,0.03,0.05,0.07,0.12,0.05,0.12,Matches,,,,,,
Jeffrey Gouweleeuw,2023-2024,32,Augsburg,de GER,1. Bundesliga,30,29,2593,28.8,1,0,1,1,0,0,7,0,1.3,1.3,1.8,3.2,33,143,17,0.03,0.00,0.03,0.03,0.03,0.05,0.06,0.11,0.05,0.11,Matches,,,,,,
Jeffrey Gouweleeuw,2024-2025,33,Augsburg,de GER,1. Bundesliga,14,14,1260,14.0,0,1,1,0,0,1,5,0,1.3,0.5,0.6,1.1,10,55,7,0.00,0.07,0.07,0.00,0.07,0.09,0.05,0.14,0.04,0.08,Matches,,,,,,
Daniel Caligiuri,2020-2021,32,Augsburg,de GER,1. Bundesliga,33,31,2665,29.6,6,4,10,4,2,3,5,0,4.8,2.4,4.6,7.0,64,114,136,0.20,0.14,0.34,0.14,0.27,0.16,0.16,0.32,0.08,0.24,Matches,,,,,,
Daniel Caligiuri,2021-2022,33,Augsburg,de GER,1. Bundesliga,28,24,2004,22.3,4,2,6,1,3,3,4,0,4.3,1.9,2.4,4.3,52,77,90,0.18,0.09,0.27,0.04,0.13,0.19,0.11,0.30,0.08,0.19,Matches,,,,,,
Daniel Caligiuri,2022-2023,34,Augsburg,de GER,1. Bundesliga,13,2,290,3.2,1,0,1,1,0,0,1,0,0.4,0.4,0.4,0.8,7,16,8,0.31,0.00,0.31,0.31,0.31,0.12,0.12,0.24,0.12,0.24,Matches,,,,,,
Andre Hahn,2020-2021,29,Augsburg,de GER,1. Bundesliga,29,24,2037,22.6,8,3,11,8,0,0,4,0,5.0,5.0,2.1,7.1,22,29,82,0.35,0.13,0.49,0.35,0.49,0.22,0.09,0.31,0.22,0.31,Matches,,,,,,
Andre Hahn,2021-2022,30,Augsburg,de GER,1. Bundesliga,32,25,2101,23.3,5,2,7,5,0,0,5,0,2.9,2.9,2.1,5.0,25,31,95,0.21,0.09,0.30,0.21,0.30,0.12,0.09,0.21,0.12,0.21,Matches,,,,,,
Andre Hahn,2022-2023,31,Augsburg,de GER,1. Bundesliga,7,4,391,4.3,2,0,2,2,0,0,1,0,0.4,0.4,0.0,0.4,3,8,10,0.46,0.00,0.46,0.46,0.46,0.09,0.01,0.10,0.09,0.10,Matches,,,,,,
Carlos Gruezo,2020-2021,25,Augsburg,de GER,1. Bundesliga,28,23,2084,23.2,0,0,0,0,0,0,4,0,0.4,0.4,0.5,0.9,5,79,8,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,,,,,,
Carlos Gruezo,2021-2022,26,Augsburg,de GER,1. Bundesliga,17,9,970,10.8,0,0,0,0,0,0,7,0,0.4,0.4,0.1,0.5,3,34,6,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04,Matches,,,,,,
Carlos Gruezo,2022-2023,27,Augsburg,de GER,1. Bundesliga,13,12,961,10.7,0,0,0,0,0,0,5,0,0.0,0.0,0.3,0.3,2,29,5,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,,,,,,
Rani Khedira,2020-2021,26,Augsburg,de GER,1. Bundesliga,27,23,1818,20.2,1,0,1,1,0,0,5,0,1.1,1.1,0.2,1.3,9,56,15,0.05,0.00,0.05,0.05,0.05,0.06,0.01,0.07,0.06,0.07,Matches,,,,,,
Rani Khedira,2021-2022,27,Union Berlin,de GER,1. Bundesliga,32,32,2757,30.6,0,1,1,0,0,0,6,0,1.0,1.0,0.7,1.7,17,91,42,0.00,0.03,0.03,0.00,0.03,0.03,0.02,0.06,0.03,0.06,Matches,,,,,,
Rani Khedira,2022-2023,28,Union Berlin,de GER,1. Bundesliga,33,33,2882,32.0,2,0,2,2,0,0,8,0,1.7,1.7,0.7,2.3,14,69,26,0.06,0.00,0.06,0.06,0.06,0.05,0.02,0.07,0.05,0.07,Matches,,,,,,
Rani Khedira,2023-2024,29,Union Berlin,de GER,1. Bundesliga,20,18,1343,14.9,0,0,0,0,0,0,5,1,0.4,0.4,0.1,0.5,6,35,15,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03,Matches,,,,,,
Rani Khedira,2024-2025,30,Union Berlin,de GER,1. Bundesliga,14,14,1228,13.6,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.5,4,37,14,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches,,,,,,
Florian Niederlechner,2020-2021,29,Augsburg,de GER,1. Bundesliga,,21,1737,19.3,5,4,9,5,0,0,3,1,6.0,6.0,2.2,8.3,18,31,87,0.26,0.21,0.47,0.26,0.47,0.31,0.12,0.43,0.31,0.43,Matches,28,,,,,
Florian Niederlechner,2021-2022,30,Augsburg,de GER,1. Bundesliga,,13,1165,12.9,5,3,8,5,0,0,1,0,5.0,5.0,0.7,5.7,15,19,49,0.39,0.23,0.62,0.39,0.62,0.39,0.06,0.45,0.39,0.45,Matches,26,,,,,
Florian Niederlechner,2022-2023,31,Augsburg,de GER,1. Bundesliga,,10,910,10.1,4,1,5,4,0,0,1,0,2.9,2.9,0.4,3.3,1,18,51,0.40,0.10,0.49,0.40,0.49,0.28,0.04,0.33,0.28,0.33,Matches,14,,,,,
Florian Niederlechner,2023-2024,32,Hertha BSC,de GER,2. 2. Bundesliga,,12,1028,11.4,7,0,7,7,0,0,6,2,3.9,3.9,1.5,5.3,6,34,43,0.61,0.00,0.61,0.61,0.61,0.34,0.13,0.47,0.34,0.47,Matches,26,,,,,
Florian Niederlechner,2024-2025,33,Hertha BSC,de GER,2. 2. Bundesliga,,6,584,6.5,5,0,5,5,0,0,2,0,3.1,3.1,1.2,4.3,6,11,31,0.77,0.00,0.77,0.77,0.77,0.47,0.18,0.66,0.47,0.66,Matches,14,,,,,
Raphael Framberger,2020-2021,24,Augsburg,de GER,1. Bundesliga,21,19,1540,17.1,0,1,1,0,0,0,6,1,0.0,0.0,2.0,2.1,48,36,63,0.00,0.06,0.06,0.00,0.06,0.00,0.12,0.12,0.00,0.12,Matches,,,,,,
Raphael Framberger,2021-2022,25,Augsburg,de GER,1. Bundesliga,23,9,848,9.4,0,0,0,0,0,0,3,0,0.0,0.0,0.6,0.6,20,36,32,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches,,,,,,
Raphael Framberger,2022-2023,26,Sandhausen,de GER,2. 2. Bundesliga,5,5,333,3.7,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.8,6,12,4,0.00,0.00,0.00,0.00,0.00,0.21,0.02,0.23,0.21,0.23,Matches,,,,,,
Ruben Vargas,2020-2021,21,Augsburg,de GER,1. Bundesliga,30,18,1612,17.9,6,3,9,6,0,0,2,1,4.1,4.1,2.8,7.0,48,61,124,0.33,0.17,0.50,0.33,0.50,0.23,0.16,0.39,0.23,0.39,Matches,,,,,,
Ruben Vargas,2021-2022,22,Augsburg,de GER,1. Bundesliga,29,26,1984,22.0,1,3,4,1,0,0,4,0,3.6,3.6,2.7,6.4,76,60,118,0.05,0.14,0.18,0.05,0.18,0.16,0.12,0.29,0.16,0.29,Matches,,,,,,
Ruben Vargas,2022-2023,23,Augsburg,de GER,1. Bundesliga,23,13,1130,12.6,3,4,7,3,0,0,4,0,1.2,1.2,2.2,3.4,32,42,68,0.24,0.32,0.56,0.24,0.56,0.09,0.18,0.27,0.09,0.27,Matches,,,,,,
Ruben Vargas,2023-2024,24,Augsburg,de GER,1. Bundesliga,31,25,1962,21.8,4,5,9,4,0,0,3,0,3.9,3.9,2.4,6.3,57,77,145,0.18,0.23,0.41,0.18,0.41,0.18,0.11,0.29,0.18,0.29,Matches,,,,,,
Ruben Vargas,2024-2025,25,Augsburg,de GER,1. Bundesliga,7,3,273,3.0,0,0,0,0,0,0,2,0,0.5,0.5,0.7,1.2,9,12,24,0.00,0.00,0.00,0.00,0.00,0.16,0.22,0.38,0.16,0.38,Matches,,,,,,
Marco Richter,2020-2021,22,Augsburg,de GER,1. Bundesliga,29,16,1416,15.7,3,1,4,3,0,0,4,1,5.1,5.1,1.7,6.8,32,38,107,0.19,0.06,0.25,0.19,0.25,0.32,0.11,0.43,0.32,0.43,Matches,,,,,,
Marco Richter,2021-2022,23,Hertha BSC,de GER,1. Bundesliga,30,19,1704,18.9,5,1,6,5,0,0,6,0,3.2,3.2,1.6,4.9,34,45,97,0.26,0.05,0.32,0.26,0.32,0.17,0.09,0.26,0.17,0.26,Matches,,,,,,
Marco Richter,2022-2023,24,Hertha BSC,de GER,1. Bundesliga,29,21,1836,20.4,6,5,11,6,0,0,8,0,3.7,3.7,2.9,6.6,38,68,102,0.29,0.25,0.54,0.29,0.54,0.18,0.14,0.32,0.18,0.32,Matches,,,,,,
Marco Richter,2023-2024,25,Hertha BSC,de GER,2. 2. Bundesliga,3,3,248,2.8,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.5,9,18,25,0.00,0.00,0.00,0.00,0.00,0.11,0.09,0.20,0.11,0.20,Matches,,,,,,
Marco Richter,2024-2025,26,Hamburger SV,de GER,2. 2. Bundesliga,12,9,655,7.3,1,0,1,1,0,0,1,0,1.9,1.9,0.3,2.2,14,31,37,0.14,0.00,0.14,0.14,0.14,0.26,0.04,0.30,0.26,0.30,Matches,,,,,,
Robert Gumny,2020-2021,22,Augsburg,de GER,1. Bundesliga,24,14,1377,15.3,1,0,1,1,0,0,4,0,0.5,0.5,0.6,1.1,24,27,62,0.07,0.00,0.07,0.07,0.07,0.03,0.04,0.07,0.03,0.07,Matches,,,,,,
Robert Gumny,2021-2022,23,Augsburg,de GER,1. Bundesliga,28,27,2272,25.2,0,0,0,0,0,0,3,0,0.2,0.2,0.5,0.7,34,75,41,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,,,,,,
Robert Gumny,2022-2023,24,Augsburg,de GER,1. Bundesliga,29,23,2015,22.4,1,2,3,1,0,0,5,1,0.7,0.7,0.7,1.4,23,56,59,0.04,0.09,0.13,0.04,0.13,0.03,0.03,0.06,0.03,0.06,Matches,,,,,,
