Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Playing Time
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,Matches,Matches,MP
Francesco Acerbi,2022-2023,34,Inter,,1. Champions Lg,12,10,921,10.2,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,8,29,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,,,,,,
Francesco Acerbi,2023-2024,35,Inter,,1. Champions Lg,6,4,423,4.7,0,1,1,0,0,0,1,0,0.2,0.2,0.3,0.5,5,22,5,0.00,0.21,0.21,0.00,0.21,0.05,0.06,0.12,0.05,0.12,Matches,,,,,,
Francesco Acerbi,2024-2025,36,Inter,,1. Champions Lg,2,1,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Sergej Milinkovic Savic,2020-2021,25,Lazio,,1. Champions Lg,7,7,585,6.5,0,0,0,0,0,0,2,0,1.1,1.1,0.4,1.5,3,31,25,0.00,0.00,0.00,0.00,0.00,0.18,0.06,0.23,0.18,0.23,Matches,,,,,,
Sergej Milinkovic Savic,2021-2022,26,Lazio,it ITA,Coppa Italia,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sergej Milinkovic Savic,2022-2023,27,Lazio,,3. Conf Lg,3,3,237,2.6,0,0,0,0,0,0,1,0,0.9,0.9,0.2,1.1,2,17,4,0.00,0.00,0.00,0.00,0.00,0.34,0.07,0.41,0.34,0.41,Matches,,,,,,
Sergej Milinkovic Savic,2023-2024,28,Al-Hilal,sa KSA,1. Pro League,30,28,2442,27.1,11,11,22,11,0,0,3,1,,,,,,,,0.41,0.41,0.81,0.41,0.81,,,,,,Matches,,,,,,
Sergej Milinkovic Savic,2024-2025,29,Al-Hilal,sa KSA,1. Saudi Professional League,13,13,1167,13.0,6,3,9,6,0,0,1,0,,,,,,,,0.46,0.23,0.69,0.46,0.69,,,,,,Matches,,,,,,
Manuel Lazzari,2020-2021,26,Lazio,,1. Champions Lg,5,4,324,3.6,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,15,1,28,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches,,,,,,
Manuel Lazzari,2021-2022,27,Lazio,it ITA,Coppa Italia,2,1,150,1.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Manuel Lazzari,2022-2023,28,Lazio,,3. Conf Lg,4,3,292,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.5,11,8,13,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.15,0.05,0.15,Matches,,,,,,
Manuel Lazzari,2023-2024,29,Lazio,,1. Champions Lg,7,3,425,4.7,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,16,20,21,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches,,,,,,
Manuel Lazzari,2024-2025,30,Lazio,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Stefan Radu,2020-2021,33,Lazio,,1. Champions Lg,2,1,135,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,5,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,,,,,,
Stefan Radu,2021-2022,34,Lazio,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Stefan Radu,2022-2023,35,Lazio,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Joaquin Correa,2020-2021,25,Lazio,,1. Champions Lg,8,8,664,7.4,3,2,5,3,0,0,2,0,2.6,2.6,1.9,4.5,27,21,53,0.41,0.27,0.68,0.41,0.68,0.35,0.26,0.61,0.35,0.61,Matches,,,,,,
Joaquin Correa,2021-2022,26,Inter,,1. Champions Lg,5,0,111,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,7,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,,,,,,
Joaquin Correa,2022-2023,27,Inter,,1. Champions Lg,9,3,304,3.4,1,2,3,1,0,0,0,0,0.7,0.7,0.7,1.4,3,15,16,0.30,0.59,0.89,0.30,0.89,0.19,0.21,0.40,0.19,0.40,Matches,,,,,,
Joaquin Correa,2023-2024,28,Marseille,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Joaquin Correa,2024-2025,29,Inter,it ITA,1. Serie A,5,1,152,1.7,1,2,3,1,0,0,1,0,0.8,0.8,1.4,2.2,4,10,11,0.59,1.18,1.78,0.59,1.78,0.49,0.80,1.28,0.49,1.28,Matches,,,,,,
Patric,2020-2021,27,Lazio,,1. Champions Lg,6,6,426,4.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,11,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,,,,,,
Patric,2021-2022,28,Lazio,it ITA,Coppa Italia,2,2,204,2.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Patric,2022-2023,29,Lazio,,3. Conf Lg,2,2,104,1.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Patric,2023-2024,30,Lazio,,1. Champions Lg,5,4,370,4.1,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,3,19,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,,,,,,
Patric,2024-2025,31,Lazio,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Mohamed Fares,2020-2021,24,Lazio,,1. Champions Lg,6,5,340,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,6,19,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,,,,,,
Mohamed Fares,2021-2022,25,Torino,it ITA,1. Serie A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Mohamed Fares,2022-2023,26,Lazio,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Mohamed Fares,2023-2024,27,Brescia,it ITA,2. Serie B,16,7,596,6.6,0,0,0,0,0,0,5,0,0.5,0.5,0.2,0.6,11,24,27,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.10,0.07,0.10,Matches,,,,,,
Mohamed Fares,2024-2025,28,Panserraikos,gr GRE,1. Super League,12,10,921,10.2,2,3,5,2,0,0,4,0,,,,,,,,0.20,0.29,0.49,0.20,0.49,,,,,,Matches,,,,,,
Wesley Hoedt,2020-2021,26,Lazio,,1. Champions Lg,7,5,483,5.4,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,10,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,
Wesley Hoedt,2021-2022,27,Anderlecht,be BEL,1. First Division A,32,32,2785,30.9,1,1,2,1,0,0,6,1,1.6,1.6,0.6,2.2,19,250,6,0.03,0.03,0.06,0.03,0.06,0.05,0.02,0.07,0.05,0.07,Matches,,,,,,
Wesley Hoedt,2022-2023,28,Watford,eng ENG,2. Championship,15,14,1238,13.8,1,0,1,1,0,0,5,0,0.5,0.5,0.2,0.6,13,69,10,0.07,0.00,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Matches,,,,,,
Wesley Hoedt,2023-2024,29,Watford,eng ENG,2. Championship,44,44,3960,44.0,3,2,5,3,0,0,12,0,1.9,1.9,3.0,4.9,34,271,7,0.07,0.05,0.11,0.07,0.11,0.04,0.07,0.11,0.04,0.11,Matches,,,,,,
Wesley Hoedt,2024-2025,30,Al-Shabab,sa KSA,1. Saudi Professional League,12,12,1080,12.0,1,0,1,1,0,0,3,0,,,,,,,,0.08,0.00,0.08,0.08,0.08,,,,,,Matches,,,,,,
Senad Lulic,2020-2021,34,Lazio,,1. Champions Lg,2,0,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2,1,8,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.14,0.03,0.14,Matches,,,,,,
Marco Parolo,2020-2021,35,Lazio,,1. Champions Lg,5,3,246,2.7,2,0,2,2,0,0,0,0,1.0,1.0,0.0,1.0,2,7,2,0.73,0.00,0.73,0.73,0.73,0.36,0.01,0.37,0.36,0.37,Matches,,,,,,
Danilo Cataldi,2020-2021,25,Lazio,,1. Champions Lg,4,0,88,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,3,0,0.00,0.00,0.00,0.00,0.00,0.09,0.08,0.17,0.09,0.17,Matches,,,,,,
Danilo Cataldi,2021-2022,26,Lazio,it ITA,Coppa Italia,2,1,125,1.4,0,1,1,0,0,0,1,0,,,,,,,,0.00,0.72,0.72,0.00,0.72,,,,,,Matches,,,,,,
Danilo Cataldi,2022-2023,27,Lazio,,3. Conf Lg,2,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,Matches,,,,,,
Danilo Cataldi,2023-2024,28,Lazio,,1. Champions Lg,5,1,160,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,4,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,,,,,,
Danilo Cataldi,2024-2025,29,Fiorentina,,3. Conf Lg,2,0,36,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches,,,,,,
Andreas Pereira,2020-2021,24,Lazio,,1. Champions Lg,5,0,138,1.5,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.8,3,9,10,0.00,0.65,0.65,0.00,0.65,0.08,0.47,0.55,0.08,0.55,Matches,,,,,,
Andreas Pereira,2021-2022,25,Manchester Utd,eng ENG,1. Premier League,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Andreas Pereira,2022-2023,26,Fulham,eng ENG,FA Cup,5,4,385,4.3,1,0,1,1,0,0,1,0,,,,,,,,0.23,0.00,0.23,0.23,0.23,,,,,,Matches,,,,,,
Andreas Pereira,2023-2024,27,Fulham,eng ENG,EFL Cup,5,3,308,3.4,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.29,0.29,0.00,0.29,,,,,,Matches,,,,,,
Andreas Pereira,2024-2025,28,Fulham,eng ENG,1. Premier League,14,12,943,10.5,1,0,1,1,0,1,4,0,2.7,1.9,1.9,3.7,9,56,41,0.10,0.00,0.10,0.10,0.10,0.25,0.18,0.43,0.18,0.36,Matches,,,,,,
Djavan Anderson,2020-2021,25,Lazio,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Djavan Anderson,2021-2022,26,Zwolle,nl NED,1. Eredivisie,14,12,1028,11.4,0,2,2,0,0,0,0,0,1.2,1.2,0.7,1.8,28,22,60,0.00,0.18,0.18,0.00,0.18,0.10,0.06,0.16,0.10,0.16,Matches,,,,,,
Djavan Anderson,2022-2023,27,Oxford United,eng ENG,FA Cup,3,3,233,2.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Bastos,2020-2021,29,Al-Ain,sa KSA,1. Pro League,22,22,1933,21.5,2,0,2,2,0,0,5,0,,,,,,,,0.09,0.00,0.09,0.09,0.09,,,,,,Matches,,,,,,
Bastos,2021-2022,30,Rostov,ru RUS,1. Premier League,14,13,1215,13.5,1,1,2,1,0,0,4,0,,,,,,,,0.07,0.07,0.15,0.07,0.15,,,,,,Matches,,,,,,
Raul Moro,2020-2021,17,Lazio,it ITA,1. Serie A,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Raul Moro,2021-2022,18,Lazio,it ITA,Coppa Italia,2,0,98,1.1,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Raul Moro,2022-2023,19,Oviedo,es ESP,2. La Liga 2,16,6,566,6.3,0,1,1,0,0,0,3,0,1.3,1.3,2.0,3.2,30,16,57,0.00,0.16,0.16,0.00,0.16,0.20,0.31,0.52,0.20,0.52,Matches,,,,,,
Raul Moro,2023-2024,20,Valladolid,es ESP,Copa del Rey,1,0,6,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Raul Moro,2024-2025,21,Valladolid,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Nicolo Armini,2020-2021,19,Lazio,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Marco Bertini,2020-2021,17,Lazio,it ITA,1. Serie A,,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6th,1,Matches,,,
Marco Bertini,2021-2022,18,Lazio,it ITA,1. Serie A,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5th,0,Matches,,,
Marco Bertini,2022-2023,19,Lazio,it ITA,1. Serie A,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2nd,1,Matches,,,
Bobby Adekanye,2020-2021,21,Cádiz,es ESP,Copa del Rey,2,1,119,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Bobby Adekanye,2021-2022,22,Crotone,it ITA,2. Serie B,4,0,75,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,4,4,6,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches,,,,,,
Bobby Adekanye,2022-2023,23,Go Ahead Eag,nl NED,1. Eredivisie,31,28,2146,23.8,6,4,10,6,0,0,8,0,4.0,4.0,3.4,7.4,64,78,167,0.25,0.17,0.42,0.25,0.42,0.17,0.14,0.31,0.17,0.31,Matches,,,,,,
Bobby Adekanye,2023-2024,24,Go Ahead Eag,nl NED,1. Eredivisie,28,23,1804,20.0,0,5,5,0,0,0,4,1,2.6,2.6,5.7,8.3,67,51,114,0.00,0.25,0.25,0.00,0.25,0.13,0.29,0.41,0.13,0.41,Matches,,,,,,
Bobby Adekanye,2024-2025,25,Go Ahead Eag,nl NED,1. Eredivisie,13,10,778,8.6,1,0,1,1,0,0,2,0,1.3,1.3,0.9,2.2,31,22,60,0.12,0.00,0.12,0.12,0.12,0.15,0.11,0.26,0.15,0.26,Matches,,,,,,
Szymon Czyz,2020-2021,19,Lazio,,1. Champions Lg,1,0,23,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Szymon Czyz,2021-2022,20,RKS Raków,pl POL,1. Ekstraklasa,8,1,161,1.8,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Szymon Czyz,2022-2023,21,RKS Raków,pl POL,1. Ekstraklasa,8,5,439,4.9,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.21,0.21,0.00,0.21,,,,,,Matches,,,,,,
Szymon Czyz,2023-2024,22,Górnik Zabrze,pl POL,1. Ekstraklasa,24,12,1084,12.0,4,0,4,4,0,0,0,0,,,,,,,,0.33,0.00,0.33,0.33,0.33,,,,,,Matches,,,,,,
Damiano Franco,2020-2021,18,Lazio,it ITA,1. Serie A,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6th,0,Matches,,,
Damiano Franco,2021-2022,19,US Reggina,it ITA,2. Serie B,,1,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,14th,1,Matches,,,
Jordan Lukaku,2020-2021,26,Antwerp,,2. Europa Lg,5,3,237,2.6,0,2,2,0,0,0,0,0,0.1,0.1,0.8,0.8,5,11,26,0.00,0.76,0.76,0.00,0.76,0.03,0.29,0.32,0.03,0.32,Matches,,,,,,
Jordan Lukaku,2021-2022,27,Vicenza Virtus,it ITA,2. Serie B,7,6,441,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,12,10,23,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches,,,,,,
Jordan Lukaku,2022-2023,28,Ponferradina,es ESP,Copa del Rey,1,1,61,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Angelo Ndrecka,2020-2021,18,Lazio,it ITA,1. Serie A,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6th,0,Matches,,,
Florent Shehu,2020-2021,18,Lazio,it ITA,1. Serie A,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6th,0,,,Matches,
Florent Shehu,2023-2024,21,Adana Demirspor,tr TUR,1. Süper Lig,,0,4,0.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,12th,1,,,Matches,
Florent Shehu,2024-2025,22,Adana Demirspor,tr TUR,1. Süper Lig,,0,39,0.4,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,19th,3,,,Matches,
Gianluca Mancini,2020-2021,24,Roma,it ITA,Coppa Italia,1,1,90,1.0,0,0,0,0,0,0,2,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gianluca Mancini,2021-2022,25,Roma,,3. Conf Lg,10,10,878,9.8,1,1,2,1,0,0,5,0,1.1,0.9,0.4,1.3,7,40,2,0.10,0.10,0.21,0.10,0.21,0.11,0.04,0.15,0.10,0.14,Matches,,,,,,
Gianluca Mancini,2022-2023,26,Roma,it ITA,Coppa Italia,2,2,135,1.5,0,1,1,0,0,0,1,0,,,,,,,,0.00,0.67,0.67,0.00,0.67,,,,,,Matches,,,,,,
Gianluca Mancini,2023-2024,27,Roma,it ITA,Coppa Italia,1,1,89,1.0,0,0,0,0,0,0,1,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gianluca Mancini,2024-2025,28,Roma,,2. Europa Lg,4,4,360,4.0,1,0,1,1,0,0,0,0,0.4,0.4,0.7,1.1,3,12,8,0.25,0.00,0.25,0.25,0.25,0.11,0.17,0.27,0.11,0.27,Matches,,,,,,
Henrikh Mkhitaryan,2020-2021,31,Roma,it ITA,Coppa Italia,1,1,84,0.9,1,0,1,1,0,0,0,0,,,,,,,,1.07,0.00,1.07,1.07,1.07,,,,,,Matches,,,,,,
Henrikh Mkhitaryan,2021-2022,32,Roma,,3. Conf Lg,9,8,565,6.3,0,1,1,0,0,0,0,0,0.3,0.3,0.4,0.7,13,32,18,0.00,0.16,0.16,0.00,0.16,0.05,0.06,0.11,0.05,0.11,Matches,,,,,,
Henrikh Mkhitaryan,2022-2023,33,Inter,,1. Champions Lg,13,11,906,10.1,2,0,2,2,0,0,2,0,1.7,1.7,0.3,2.1,18,42,25,0.20,0.00,0.20,0.20,0.20,0.17,0.03,0.21,0.17,0.21,Matches,,,,,,
Henrikh Mkhitaryan,2023-2024,34,Inter,,1. Champions Lg,7,7,516,5.7,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.7,13,26,14,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,Matches,,,,,,
Henrikh Mkhitaryan,2024-2025,35,Inter,,1. Champions Lg,5,2,192,2.1,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,7,18,8,0.00,0.00,0.00,0.00,0.00,0.30,0.05,0.35,0.30,0.35,Matches,,,,,,
Lorenzo Pellegrini,2020-2021,24,Roma,it ITA,Coppa Italia,1,1,120,1.3,1,0,1,0,1,1,1,0,,,,,,,,0.75,0.00,0.75,0.00,0.00,,,,,,Matches,,,,,,
Lorenzo Pellegrini,2021-2022,25,Roma,,3. Conf Lg,10,8,723,8.0,4,2,6,4,0,0,1,0,2.6,2.6,2.6,5.3,17,34,43,0.50,0.25,0.75,0.50,0.75,0.32,0.33,0.65,0.32,0.65,Matches,,,,,,
Lorenzo Pellegrini,2022-2023,26,Roma,it ITA,Coppa Italia,2,2,135,1.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lorenzo Pellegrini,2023-2024,27,Roma,it ITA,Coppa Italia,2,1,135,1.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lorenzo Pellegrini,2024-2025,28,Roma,,2. Europa Lg,4,2,205,2.3,1,1,2,1,0,0,0,0,1.0,1.0,0.5,1.5,3,3,8,0.44,0.44,0.88,0.44,0.88,0.46,0.22,0.68,0.46,0.68,Matches,,,,,,
Roger Ibanez,2020-2021,21,Roma,it ITA,Coppa Italia,1,0,26,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Roger Ibanez,2021-2022,22,Roma,,3. Conf Lg,13,11,1056,11.7,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.3,13,20,8,0.09,0.00,0.09,0.09,0.09,0.02,0.00,0.03,0.02,0.03,Matches,,,,,,
Roger Ibanez,2022-2023,23,Roma,it ITA,Coppa Italia,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Roger Ibanez,2023-2024,24,Al-Ahli,sa KSA,1. Pro League,30,30,2615,29.1,3,0,3,3,0,0,15,2,,,,,,,,0.10,0.00,0.10,0.10,0.10,,,,,,Matches,,,,,,
Roger Ibanez,2024-2025,25,Al-Ahli,sa KSA,1. Saudi Professional League,13,13,1170,13.0,1,1,2,1,0,0,3,0,,,,,,,,0.08,0.08,0.15,0.08,0.15,,,,,,Matches,,,,,,
Leonardo Spinazzola,2020-2021,27,Roma,it ITA,Coppa Italia,1,1,68,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Leonardo Spinazzola,2021-2022,28,Roma,,3. Conf Lg,1,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Leonardo Spinazzola,2022-2023,29,Roma,it ITA,Coppa Italia,1,0,29,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Leonardo Spinazzola,2023-2024,30,Roma,it ITA,Coppa Italia,2,0,50,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Leonardo Spinazzola,2024-2025,31,Napoli,it ITA,Coppa Italia,3,3,252,2.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Bryan Cristante,2020-2021,25,Roma,it ITA,Coppa Italia,1,1,94,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Bryan Cristante,2021-2022,26,Roma,,3. Conf Lg,12,8,869,9.7,0,2,2,0,0,0,2,0,0.6,0.6,1.9,2.5,5,59,5,0.00,0.21,0.21,0.00,0.21,0.06,0.20,0.26,0.06,0.26,Matches,,,,,,
Bryan Cristante,2022-2023,27,Roma,it ITA,Coppa Italia,2,1,75,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Bryan Cristante,2023-2024,28,Roma,it ITA,Coppa Italia,2,2,180,2.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Bryan Cristante,2024-2025,29,Roma,,2. Europa Lg,4,2,224,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,9,2,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches,,,,,,
Edin Dzeko,2020-2021,34,Roma,it ITA,Coppa Italia,1,0,30,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Edin Dzeko,2021-2022,35,Inter,,1. Champions Lg,7,7,537,6.0,3,1,4,3,0,0,0,0,4.1,4.1,0.8,4.9,9,24,51,0.50,0.17,0.67,0.50,0.67,0.69,0.13,0.81,0.69,0.81,Matches,,,,,,
Edin Dzeko,2022-2023,36,Inter,,1. Champions Lg,13,11,824,9.2,4,1,5,4,0,0,2,0,3.2,3.2,0.9,4.2,14,26,43,0.44,0.11,0.55,0.44,0.55,0.35,0.10,0.45,0.35,0.45,Matches,,,,,,
Edin Dzeko,2023-2024,37,Fenerbahçe,,3. Conf Lg,6,3,294,3.3,2,1,3,2,0,0,0,0,1.9,1.9,1.3,3.2,6,14,25,0.61,0.31,0.92,0.61,0.92,0.60,0.40,0.99,0.60,0.99,Matches,,,,,,
Edin Dzeko,2024-2025,38,Fenerbahçe,,2. Europa Lg,6,2,252,2.8,1,1,2,1,0,0,2,0,1.1,1.1,0.8,1.8,2,8,24,0.36,0.36,0.71,0.36,0.71,0.38,0.28,0.66,0.38,0.66,Matches,,,,,,
Pau Lopez,2020-2021,25,Roma,it ITA,Coppa Italia,1,1,91,1.0,0,0,0,0,0,0,0,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
