Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Playing Time,Unnamed: 23_level_0,Unnamed: 22_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,MP,Matches,Matches
Marco Andre Rocha Pereira,2022-2023,35,Santa Clara,pt POR,1. Primeira Liga,,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,18th,8,Matches,,,
Mikel Villanueva,2020-2021,27,Santa Clara,pt POR,1. Primeira Liga,29,29,2565,28.5,1,0,1,1,0,0,8,0,1.9,1.9,0.1,2.0,3,48,4,0.04,0.00,0.04,0.04,0.04,0.07,0.00,0.07,0.07,0.07,Matches,,,,,,
Mikel Villanueva,2021-2022,28,Santa Clara,pt POR,1. Primeira Liga,21,20,1786,19.8,0,0,0,0,0,0,8,0,0.4,0.4,0.2,0.7,1,38,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,,,,,,
Mikel Villanueva,2022-2023,29,Vitória,pt POR,1. Primeira Liga,29,29,2536,28.2,1,1,2,1,0,0,1,0,1.1,1.1,1.1,2.2,7,65,2,0.04,0.04,0.07,0.04,0.07,0.04,0.04,0.08,0.04,0.08,Matches,,,,,,
Mikel Villanueva,2023-2024,30,Vitória,pt POR,1. Primeira Liga,6,5,457,5.1,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,6,23,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,,,,,,
Mikel Villanueva,2024-2025,31,Vitória,,3. Conf Lg,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,6,1,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches,,,,,,
Anderson Carvalho,2020-2021,30,Santa Clara,pt POR,1. Primeira Liga,,24,1986,22.1,1,1,2,1,0,0,9,0,1.1,1.1,0.7,1.9,16,85,24,0.05,0.05,0.09,0.05,0.09,0.05,0.03,0.08,0.05,0.08,,6th,29,Matches,,,
Anderson Carvalho,2021-2022,31,Santa Clara,pt POR,1. Primeira Liga,,23,1898,21.1,0,0,0,0,0,0,10,0,0.8,0.8,0.5,1.3,11,63,16,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,,7th,27,Matches,,,
Anderson Carvalho,2022-2023,32,Santa Clara,pt POR,1. Primeira Liga,,5,491,5.5,0,0,0,0,0,0,4,0,0.3,0.3,0.1,0.4,6,17,7,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.07,0.05,0.07,,18th,11,Matches,,,
Hidemasa Morita,2020-2021,25,Santa Clara,pt POR,1. Primeira Liga,20,20,1800,20.0,2,1,3,2,0,0,1,0,1.1,1.1,1.4,2.5,17,115,23,0.10,0.05,0.15,0.10,0.15,0.06,0.07,0.12,0.06,0.12,Matches,,,,,,
Hidemasa Morita,2021-2022,26,Santa Clara,pt POR,1. Primeira Liga,28,25,2276,25.3,1,1,2,1,0,0,6,1,0.9,0.9,1.4,2.3,12,150,34,0.04,0.04,0.08,0.04,0.08,0.04,0.05,0.09,0.04,0.09,Matches,,,,,,
Hidemasa Morita,2022-2023,27,Sporting CP,,1. Champions Lg,5,5,331,3.7,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.2,4,15,2,0.00,0.27,0.27,0.00,0.27,0.01,0.05,0.06,0.01,0.06,Matches,,,,,,
Hidemasa Morita,2023-2024,28,Sporting CP,,2. Europa Lg,7,4,444,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,2,24,9,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches,,,,,,
Hidemasa Morita,2024-2025,29,Sporting CP,,1. Champions Lg,5,4,307,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,10,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,
Joao Afonso,2020-2021,30,Santa Clara,pt POR,1. Primeira Liga,26,14,1331,14.8,0,0,0,0,0,0,2,0,0.9,0.9,0.6,1.5,3,37,2,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10,Matches,,,,,,
Joao Afonso,2021-2022,31,Santa Clara,pt POR,1. Primeira Liga,15,12,1119,12.4,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,6,22,0,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches,,,,,,
Joao Afonso,2022-2023,32,Santa Clara,pt POR,1. Primeira Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Allano,2020-2021,25,Santa Clara,pt POR,1. Primeira Liga,18,14,1103,12.3,2,0,2,2,0,0,5,1,2.7,2.7,1.4,4.2,28,37,95,0.16,0.00,0.16,0.16,0.16,0.22,0.12,0.34,0.22,0.34,Matches,,,,,,
Allano,2021-2022,26,Santa Clara,pt POR,1. Primeira Liga,19,14,1092,12.1,2,4,6,0,2,2,7,2,2.8,1.2,2.0,3.2,33,41,87,0.16,0.33,0.49,0.00,0.33,0.23,0.17,0.40,0.10,0.27,Matches,,,,,,
Allano,2022-2023,27,Santa Clara,pt POR,1. Primeira Liga,20,15,1132,12.6,1,0,1,0,1,1,5,0,1.5,0.7,0.9,1.6,37,41,96,0.08,0.00,0.08,0.00,0.00,0.12,0.07,0.19,0.05,0.13,Matches,,,,,,
Diogo Salomao,2020-2021,31,Santa Clara,pt POR,1. Primeira Liga,17,10,927,10.3,0,0,0,0,0,0,2,0,0.3,0.3,1.5,1.9,30,26,53,0.00,0.00,0.00,0.00,0.00,0.03,0.15,0.18,0.03,0.18,Matches,,,,,,
Ukra,2020-2021,32,Santa Clara,pt POR,1. Primeira Liga,27,10,903,10.0,1,1,2,0,1,1,0,0,1.1,0.3,1.4,1.7,25,39,76,0.10,0.10,0.20,0.00,0.10,0.11,0.14,0.25,0.03,0.17,Matches,,,,,,
Ukra,2022-2023,34,Rio Ave,pt POR,1. Primeira Liga,15,2,367,4.1,0,2,2,0,0,0,2,0,0.1,0.1,1.0,1.0,9,21,30,0.00,0.49,0.49,0.00,0.49,0.02,0.24,0.26,0.02,0.26,Matches,,,,,,
Ukra,2023-2024,35,Rio Ave,pt POR,1. Primeira Liga,6,1,82,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Thiago Santana,2020-2021,27,Santa Clara,pt POR,1. Primeira Liga,,9,759,8.4,7,0,7,6,1,1,3,0,5.0,4.2,0.9,5.1,11,7,38,0.83,0.00,0.83,0.71,0.71,0.60,0.10,0.70,0.50,0.61,,6th,9,Matches,,,
Pierre Sagna,2020-2021,29,Santa Clara,pt POR,1. Primeira Liga,,5,500,5.6,0,2,2,0,0,0,4,1,0.2,0.2,0.5,0.7,5,6,17,0.00,0.36,0.36,0.00,0.36,0.03,0.10,0.13,0.03,0.13,,6th,15,Matches,,,
Pierre Sagna,2021-2022,30,Santa Clara,pt POR,1. Primeira Liga,,12,1033,11.5,0,1,1,0,0,0,3,0,0.2,0.2,0.7,0.9,20,23,29,0.00,0.09,0.09,0.00,0.09,0.02,0.06,0.08,0.02,0.08,,7th,17,Matches,,,
Pierre Sagna,2022-2023,31,Santa Clara,pt POR,1. Primeira Liga,,23,1754,19.5,0,1,1,0,0,0,7,1,0.2,0.2,2.2,2.5,33,60,41,0.00,0.05,0.05,0.00,0.05,0.01,0.11,0.13,0.01,0.13,,18th,24,Matches,,,
Joao Paulo Lazaro Lucas,2020-2021,24,Santa Clara,pt POR,1. Primeira Liga,8,5,409,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,9,17,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Joao Paulo Lazaro Lucas,2022-2023,26,FC Gobelins,fr FRA,Coupe de France,1,0,16,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Shahriar Moghanlou,2020-2021,25,Persepolis,ir IRN,1. Pro League,,12,1001,11.1,4,3,7,4,0,0,2,0,,,,,,,,0.36,0.27,0.63,0.36,0.63,,,,,,,1st,13,Matches,,,
Shahriar Moghanlou,2021-2022,26,Sepahan,ir IRN,1. Pro League,,22,1970,21.9,8,1,9,8,0,1,7,0,,,,,,,,0.37,0.05,0.41,0.37,0.41,,,,,,,3rd,28,Matches,,,
Shahriar Moghanlou,2022-2023,27,Sepahan,ir IRN,1. Pro League,,25,2333,25.9,13,6,19,11,2,2,6,0,,,,,,,,0.50,0.23,0.73,0.42,0.66,,,,,,,2nd,28,Matches,,,
Shahriar Moghanlou,2023-2024,28,Sepahan,ir IRN,1. Pro League,,23,2061,22.9,16,2,18,12,4,4,2,0,,,,,,,,0.70,0.09,0.79,0.52,0.61,,,,,,,3rd,27,Matches,,,
Cristian Gonzalez,2020-2021,24,Santa Clara,pt POR,1. Primeira Liga,2,1,95,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Cristian Gonzalez,2021-2022,25,Santa Clara,pt POR,1. Primeira Liga,20,15,1339,14.9,0,0,0,0,0,0,4,1,0.3,0.3,0.0,0.3,2,27,4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,,,,,,
Cristian Gonzalez,2022-2023,26,FC Khimki,ru RUS,1. Premier League,6,5,495,5.5,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lucas Marques,2020-2021,25,Santa Clara,pt POR,1. Primeira Liga,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Ruben Alexandre Gomes Oliveira,2020-2021,25,Santa Clara,pt POR,1. Primeira Liga,,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.28,0.28,,6th,3,Matches,,,
Ruben Alexandre Gomes Oliveira,2021-2022,26,Santa Clara,pt POR,1. Primeira Liga,,1,185,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,,7th,10,Matches,,,
Ruben Alexandre Gomes Oliveira,2022-2023,27,Santa Clara,pt POR,1. Primeira Liga,,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,18th,1,Matches,,,
Gustavo Viera,2020-2021,19,Santa Clara,pt POR,1. Primeira Liga,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Andre Mesquita,2020-2021,22,Santa Clara,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6th,0,Matches,,,
Bruno Varela,2020-2021,25,Vitória,pt POR,1. Primeira Liga,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Bruno Varela,2021-2022,26,Vitória,pt POR,1. Primeira Liga,25,25,2250,25.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Bruno Varela,2022-2023,27,Vitória,pt POR,1. Primeira Liga,27,27,2430,27.0,0,1,1,0,0,0,4,0,0.0,0.0,0.9,0.9,0,0,0,0.00,0.04,0.04,0.00,0.04,0.00,0.03,0.03,0.00,0.03,Matches,,,,,,
Bruno Varela,2023-2024,28,Vitória,pt POR,1. Primeira Liga,27,27,2385,26.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Bruno Varela,2024-2025,29,Vitória,,3. Conf Lg,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Jorge Filipe Oliveira Fernandes,2020-2021,23,Vitória,pt POR,1. Primeira Liga,30,30,2657,29.5,1,0,1,1,0,0,10,1,0.8,0.8,0.1,0.9,14,93,4,0.03,0.00,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.03,Matches,,,,,,
Jorge Filipe Oliveira Fernandes,2021-2022,24,Vitória,pt POR,1. Primeira Liga,15,13,1224,13.6,0,0,0,0,0,0,5,0,0.9,0.9,0.4,1.3,8,39,4,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.09,0.07,0.09,Matches,,,,,,
Jorge Filipe Oliveira Fernandes,2022-2023,25,Vitória,pt POR,1. Primeira Liga,5,3,211,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,2,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches,,,,,,
Jorge Filipe Oliveira Fernandes,2023-2024,26,Vitória,pt POR,1. Primeira Liga,29,28,2437,27.1,1,1,2,1,0,0,5,0,1.1,1.1,1.0,2.1,25,114,7,0.04,0.04,0.07,0.04,0.07,0.04,0.04,0.08,0.04,0.08,Matches,,,,,,
Jorge Filipe Oliveira Fernandes,2024-2025,27,Vitória,,3. Conf Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,14,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches,,,,,,
Jose Luis Garcia Vaya,2020-2021,21,Vitória,pt POR,1. Primeira Liga,30,26,2388,26.5,1,0,1,1,0,0,7,0,2.0,2.0,1.1,3.1,13,172,24,0.04,0.00,0.04,0.04,0.04,0.07,0.04,0.12,0.07,0.12,Matches,,,,,,
Jose Luis Garcia Vaya,2021-2022,22,Levante,es ESP,Copa del Rey,1,1,120,1.3,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.75,0.75,0.00,0.75,,,,,,Matches,,,,,,
Jose Luis Garcia Vaya,2022-2023,23,Levante,es ESP,Copa del Rey,4,4,330,3.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jose Luis Garcia Vaya,2023-2024,24,Valencia,es ESP,Copa del Rey,2,2,189,2.1,1,0,1,0,1,1,1,0,,,,,,,,0.48,0.00,0.48,0.00,0.00,,,,,,Matches,,,,,,
Jose Luis Garcia Vaya,2024-2025,25,Valencia,es ESP,Copa del Rey,2,2,180,2.0,1,1,2,1,0,0,0,0,,,,,,,,0.50,0.50,1.00,0.50,1.00,,,,,,Matches,,,,,,
Abdul Mumin,2020-2021,22,Vitória,pt POR,1. Primeira Liga,25,24,2025,22.5,0,0,0,0,0,0,4,1,0.2,0.2,0.1,0.3,14,46,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Abdul Mumin,2021-2022,23,Vitória,pt POR,1. Primeira Liga,26,26,2224,24.7,0,0,0,0,0,0,11,2,0.9,0.9,0.2,1.1,8,70,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,,,,,,
Abdul Mumin,2022-2023,24,Rayo Vallecano,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Abdul Mumin,2023-2024,25,Rayo Vallecano,es ESP,Copa del Rey,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Abdul Mumin,2024-2025,26,Rayo Vallecano,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Rochinha,2020-2021,25,Vitória,pt POR,1. Primeira Liga,33,23,1958,21.8,6,5,11,6,0,0,2,0,3.3,3.3,3.3,6.6,75,53,142,0.28,0.23,0.51,0.28,0.51,0.15,0.15,0.30,0.15,0.30,Matches,,,,,,
Rochinha,2021-2022,26,Vitória,pt POR,1. Primeira Liga,30,25,1951,21.7,5,1,6,5,0,0,8,0,3.4,3.4,2.5,5.9,50,63,129,0.23,0.05,0.28,0.23,0.28,0.16,0.12,0.27,0.16,0.27,Matches,,,,,,
Rochinha,2022-2023,27,Sporting CP,,1. Champions Lg,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.46,0.00,0.46,Matches,,,,,,
Rochinha,2023-2024,28,Kasımpaşa,tr TUR,1. Süper Lig,7,1,187,2.1,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Rochinha,2024-2025,29,Famalicão,pt POR,1. Primeira Liga,11,10,674,7.5,0,0,0,0,0,0,2,0,0.4,0.4,0.5,0.9,12,21,23,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.12,0.06,0.12,Matches,,,,,,
Gideon Mensah,2020-2021,22,Vitória,pt POR,1. Primeira Liga,22,22,1824,20.3,0,0,0,0,0,0,5,0,0.2,0.2,0.5,0.7,45,85,80,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,,,,,,
Gideon Mensah,2021-2022,23,Bordeaux,fr FRA,1. Ligue 1,23,13,1208,13.4,0,2,2,0,0,0,1,1,0.1,0.1,1.8,2.0,40,62,79,0.00,0.15,0.15,0.00,0.15,0.01,0.14,0.15,0.01,0.15,Matches,,,,,,
Gideon Mensah,2022-2023,24,Auxerre,fr FRA,Coupe de France,1,0,42,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gideon Mensah,2023-2024,25,Auxerre,fr FRA,Coupe de France,1,1,63,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gideon Mensah,2024-2025,26,Auxerre,fr FRA,1. Ligue 1,10,9,835,9.3,0,1,1,0,0,0,2,0,0.0,0.0,0.8,0.9,19,40,38,0.00,0.11,0.11,0.00,0.11,0.00,0.09,0.09,0.00,0.09,Matches,,,,,,
Marcus Edwards,2020-2021,21,Vitória,pt POR,1. Primeira Liga,33,21,1771,19.7,3,1,4,3,0,0,0,0,3.0,3.0,3.2,6.2,84,63,151,0.15,0.05,0.20,0.15,0.20,0.15,0.16,0.31,0.15,0.31,Matches,,,,,,
Marcus Edwards,2021-2022,22,Sporting CP,,1. Champions Lg,1,0,33,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.6,4,5,2,0.00,0.00,0.00,0.00,0.00,0.35,1.19,1.53,0.35,1.53,Matches,,,,,,
Marcus Edwards,2022-2023,23,Sporting CP,,1. Champions Lg,6,6,352,3.9,2,1,3,2,0,0,0,0,0.7,0.7,0.6,1.3,22,16,17,0.51,0.26,0.77,0.51,0.77,0.19,0.14,0.33,0.19,0.33,Matches,,,,,,
Marcus Edwards,2023-2024,24,Sporting CP,,2. Europa Lg,10,6,591,6.6,1,1,2,1,0,0,1,0,2.2,2.2,2.1,4.3,35,27,49,0.15,0.15,0.30,0.15,0.30,0.34,0.32,0.66,0.34,0.66,Matches,,,,,,
Marcus Edwards,2024-2025,25,Sporting CP,,1. Champions Lg,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,3,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,,,,,,
Domingos Andre Ribeiro Almeida,2020-2021,20,Vitória,pt POR,1. Primeira Liga,30,21,1644,18.3,2,0,2,2,0,0,2,0,0.6,0.6,1.3,1.9,45,75,63,0.11,0.00,0.11,0.11,0.11,0.03,0.07,0.11,0.03,0.11,Matches,,,,,,
Domingos Andre Ribeiro Almeida,2021-2022,21,Vitória,pt POR,1. Primeira Liga,31,20,1819,20.2,0,0,0,0,0,1,5,0,1.4,1.3,1.7,3.0,60,130,53,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.16,0.06,0.15,Matches,,,,,,
Domingos Andre Ribeiro Almeida,2022-2023,22,Valencia,es ESP,Copa del Rey,3,1,121,1.3,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.74,0.74,0.00,0.74,,,,,,Matches,,,,,,
Domingos Andre Ribeiro Almeida,2023-2024,23,Valencia,es ESP,1. La Liga,18,12,965,10.7,2,1,3,2,0,0,0,0,0.6,0.6,1.2,1.8,24,50,33,0.19,0.09,0.28,0.19,0.28,0.05,0.11,0.17,0.05,0.17,Matches,,,,,,
Domingos Andre Ribeiro Almeida,2024-2025,24,Valencia,es ESP,Copa del Rey,2,1,102,1.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andre Amaro,2020-2021,17,Vitória,pt POR,1. Primeira Liga,,10,870,9.7,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,3,6,0,0.1,0.0,0.1,0.1,0.1,0.04,0.0,0.04,0.04,0.04,,7th,12,Matches,,,
Andre Amaro,2021-2022,18,Vitória,pt POR,1. Primeira Liga,,6,564,6.3,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,,6th,7,Matches,,,
Andre Amaro,2022-2023,19,Vitória,pt POR,1. Primeira Liga,,27,2361,26.2,1,1,2,1,0,0,11,1,1.9,1.9,0.2,2.1,22,77,2,0.04,0.04,0.08,0.04,0.08,0.07,0.01,0.08,0.07,0.08,,6th,27,Matches,,,
Easah Suliman,2020-2021,22,Vitória,pt POR,1. Primeira Liga,12,9,879,9.8,0,0,0,0,0,0,7,1,0.5,0.5,0.0,0.5,1,16,1,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,,,,,,
Mikel Agu,2020-2021,27,Vitória,pt POR,1. Primeira Liga,14,8,781,8.7,0,0,0,0,0,0,2,0,1.0,1.0,0.5,1.4,3,20,4,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.16,0.11,0.16,Matches,,,,,,
Mikel Agu,2021-2022,28,Fuenlabrada,es ESP,2. La Liga 2,15,12,1092,12.1,0,1,1,0,0,0,1,0,0.2,0.2,0.9,1.1,3,28,4,0.00,0.08,0.08,0.00,0.08,0.02,0.08,0.09,0.02,0.09,Matches,,,,,,
Zie Mohamed Ouattara,2020-2021,20,Vitória,pt POR,1. Primeira Liga,,6,572,6.4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,10,20,25,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,,7th,10,Matches,,,
Zie Mohamed Ouattara,2022-2023,22,Portimonense,pt POR,1. Primeira Liga,,12,1163,12.9,1,0,1,1,0,0,4,0,0.7,0.7,1.3,2.1,32,46,57,0.08,0.00,0.08,0.08,0.08,0.06,0.10,0.16,0.06,0.16,,15th,22,Matches,,,
Zie Mohamed Ouattara,2024-2025,24,Radomiak Radom,pl POL,1. Ekstraklasa,,17,1508,16.8,3,1,4,3,0,0,4,0,,,,,,,,0.18,0.06,0.24,0.18,0.24,,,,,,,16th,17,Matches,,,
Denis Will Poha,2020-2021,23,Vitória,pt POR,1. Primeira Liga,5,3,287,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,9,33,10,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,,,,,,
Denis Will Poha,2021-2022,24,Pau FC,fr FRA,2. Ligue 2,17,14,1197,13.3,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.6,54,110,31,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.03,0.04,Matches,,,,,,
Denis Will Poha,2022-2023,25,Sion,ch SUI,1. Super Lg,30,21,1971,21.9,1,2,3,1,0,0,5,1,,,,,,,,0.05,0.09,0.14,0.05,0.14,,,,,,Matches,,,,,,
Denis Will Poha,2023-2024,26,Quevilly-Rouen,fr FRA,2. Ligue 2,15,7,585,6.5,0,2,2,0,0,0,2,0,0.2,0.2,0.5,0.7,7,46,25,0.00,0.31,0.31,0.00,0.31,0.02,0.08,0.11,0.02,0.11,Matches,,,,,,
Matous Trmal,2020-2021,21,Vitória,pt POR,1. Primeira Liga,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Matous Trmal,2021-2022,22,Vitória,pt POR,1. Primeira Liga,9,9,810,9.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Matous Trmal,2022-2023,23,Marítimo,pt POR,1. Primeira Liga,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Matous Trmal,2023-2024,24,Mladá Boleslav,cz CZE,1. First League,25,25,2250,25.0,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Matous Trmal,2024-2025,25,Mladá Boleslav,,3. Conf Lg,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Alhassan Wakaso,2020-2021,28,Vitória,pt POR,1. Primeira Liga,7,3,202,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Nicolas Janvier,2020-2021,21,Vitória,pt POR,1. Primeira Liga,16,2,423,4.7,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,4,42,14,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.10,0.06,0.10,Matches,,,,,,
