Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Playing Time,Unnamed: 23_level_0,Unnamed: 22_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,MP,Matches,Matches
Ryan Nolan,2022-2023,23,Raith Rovers,sct SCO,2. Championship,25,22,1964,21.8,1,1,2,1,0,0,4,0,,,,,,,,0.05,0.05,0.09,0.05,0.09,,,,,,,,,,,,Matches
Ryan Nolan,2023-2024,24,Hércules,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,Matches
Fernando Pacheco,2020-2021,28,Alavés,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Fernando Pacheco,2021-2022,29,Alavés,es ESP,1. La Liga,34,34,3053,33.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,,,,,,
Fernando Pacheco,2022-2023,30,Almería,es ESP,1. La Liga,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Fernando Pacheco,2023-2024,31,Espanyol,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Fernando Pacheco,2024-2025,32,Espanyol,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Florian Lejeune,2020-2021,29,Alavés,es ESP,Copa del Rey,2,1,101,1.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Florian Lejeune,2021-2022,30,Alavés,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Florian Lejeune,2022-2023,31,Rayo Vallecano,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Florian Lejeune,2023-2024,32,Rayo Vallecano,es ESP,Copa del Rey,1,0,16,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Florian Lejeune,2024-2025,33,Rayo Vallecano,es ESP,1. La Liga,15,15,1345,14.9,0,1,1,0,0,0,2,0,0.7,0.7,0.2,0.9,13,55,4,0.00,0.07,0.07,0.00,0.07,0.05,0.01,0.06,0.05,0.06,Matches,,,,,,
Rodrigo Battaglia,2020-2021,29,Alavés,es ESP,Copa del Rey,3,1,119,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Rodrigo Battaglia,2021-2022,30,Mallorca,es ESP,Copa del Rey,5,2,247,2.7,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Rodrigo Battaglia,2022-2023,31,Mallorca,es ESP,Copa del Rey,3,2,190,2.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lucas Perez,2020-2021,31,Alavés,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Lucas Perez,2021-2022,32,Elche,es ESP,Copa del Rey,1,1,78,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Lucas Perez,2022-2023,33,Cádiz,es ESP,Copa del Rey,1,1,90,1.0,1,0,1,1,0,0,0,0,,,,,,,,1.00,0.00,1.00,1.00,1.00,,,,,,Matches,,,,,,
Lucas Perez,2023-2024,34,La Coruña,es ESP,Copa del Rey,2,0,101,1.1,1,0,1,1,0,0,0,0,,,,,,,,0.89,0.00,0.89,0.89,0.89,,,,,,Matches,,,,,,
Lucas Perez,2024-2025,35,La Coruña,es ESP,Copa del Rey,1,0,16,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jota,2020-2021,29,Alavés,es ESP,Copa del Rey,2,1,85,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Deyverson,2020-2021,29,Alavés,es ESP,Copa del Rey,2,1,95,1.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Rodrigo Ely,2020-2021,26,Alavés,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Rodrigo Ely,2021-2022,27,Almería,es ESP,2. La Liga 2,12,12,976,10.8,3,0,3,3,0,0,5,0,1.3,1.3,0.0,1.4,2,32,0,0.28,0.00,0.28,0.28,0.28,0.12,0.00,0.13,0.12,0.13,Matches,,,,,,
Rodrigo Ely,2022-2023,28,Almería,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Borja Sainz,2020-2021,19,Alavés,es ESP,Copa del Rey,3,2,161,1.8,0,2,2,0,0,0,0,0,,,,,,,,0.00,1.12,1.12,0.00,1.12,,,,,,Matches,,,,,,
Borja Sainz,2021-2022,20,Zaragoza,es ESP,Copa del Rey,3,2,192,2.1,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.47,0.47,0.00,0.47,,,,,,Matches,,,,,,
Borja Sainz,2022-2023,21,Giresunspor,tr TUR,1. Süper Lig,32,32,2646,29.4,9,3,12,9,0,0,11,1,,,,,,,,0.31,0.10,0.41,0.31,0.41,,,,,,Matches,,,,,,
Borja Sainz,2023-2024,22,Norwich City,eng ENG,2. Championship,33,25,2048,22.8,6,2,8,6,0,0,4,2,4.8,4.8,2.5,7.4,53,61,137,0.26,0.09,0.35,0.26,0.35,0.21,0.11,0.32,0.21,0.32,Matches,,,,,,
Borja Sainz,2024-2025,23,Norwich City,eng ENG,2. Championship,20,20,1764,19.6,15,2,17,15,0,0,3,0,8.3,8.3,2.4,10.7,75,50,138,0.77,0.10,0.87,0.77,0.87,0.42,0.12,0.55,0.42,0.55,Matches,,,,,,
Abdallahi Mahmoud,2020-2021,20,Alavés,es ESP,1. La Liga,2,1,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,,,,,,
Abdallahi Mahmoud,2021-2022,21,Istra 1961,hr CRO,1. 1. HNL,24,15,1440,16.0,3,,,3,0,0,12,1,,,,,,,,0.19,,,0.19,,,,,,,Matches,,,,,,
Abdallahi Mahmoud,2022-2023,22,Alavés,es ESP,Copa del Rey,1,0,26,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Tomas Tavares,2020-2021,19,Alavés,es ESP,Copa del Rey,,2,175,1.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,2,,
Tomas Tavares,2021-2022,20,Basel,,3. Conf Lg,,6,565,6.3,0,2,2,0,0,0,1,0,0.2,0.2,1.5,1.7,13,40,31,0.00,0.32,0.32,0.00,0.32,0.03,0.24,0.27,0.03,0.27,Matches,,,,8,,
Tomas Tavares,2022-2023,21,Spartak Moscow,ru RUS,1. Premier League,,10,954,10.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,13,,
Tomas Tavares,2023-2024,22,Spartak Moscow,ru RUS,1. Premier League,,0,41,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,3,,
Tomas Tavares,2024-2025,23,LASK,at AUT,1. Bundesliga,,1,64,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,3,,
Burgui,2020-2021,26,Alavés,es ESP,Copa del Rey,2,0,39,0.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Burgui,2021-2022,27,Šibenik,hr CRO,1. 1. HNL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Burgui,2022-2023,28,Šibenik,hr CRO,1. HNL,8,0,102,1.1,1,0,1,1,0,0,0,0,,,,,,,,0.88,0.00,0.88,0.88,0.88,,,,,,Matches,,,,,,
Sergi Garcia,2020-2021,21,Alavés,es ESP,Copa del Rey,1,0,9,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sergi Garcia,2021-2022,22,Albacete,es ESP,Copa del Rey,1,1,102,1.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sergi Garcia,2022-2023,23,Albacete,es ESP,2. La Liga 2,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Stephane Keller,2020-2021,18,Alavés,es ESP,1. La Liga,,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,16th,1,Matches,,,
Stephane Keller,2024-2025,22,Istra 1961,hr CRO,1. HNL,,3,271,3.0,0,0,0,0,0,0,4,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,7th,5,Matches,,,
Eneko Ortiz,2020-2021,17,Alavés,es ESP,1. La Liga,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16th,0.0,Matches,,,
Eneko Ortiz,2023-2024,20,Alavés,es ESP,1. La Liga,,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10th,1.0,Matches,,,
Eneko Ortiz,2024-2025,21,Alavés,es ESP,1. La Liga,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16th,0.0,Matches,,,
Hugo Perez,2020-2021,17,Alavés,es ESP,1. La Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16th,0,Matches,,,
Hugo Perez,2022-2023,19,Villarreal B,es ESP,2. La Liga 2,,5,456,5.1,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.1,1,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,,18th,6,Matches,,,
Hugo Perez,2023-2024,20,Villarreal B,es ESP,2. La Liga 2,,3,162,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,22nd,4,Matches,,,
Gonzalo Verdu,2020-2021,31,Elche,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Gonzalo Verdu,2021-2022,32,Elche,es ESP,Copa del Rey,4,2,259,2.9,1,0,1,1,0,0,1,0,,,,,,,,0.35,0.00,0.35,0.35,0.35,,,,,,Matches,,,,,,
Gonzalo Verdu,2022-2023,33,Elche,es ESP,Copa del Rey,2,2,176,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Gonzalo Verdu,2023-2024,34,Cartagena,es ESP,Copa del Rey,3,3,305,3.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Raul Guti,2020-2021,23,Elche,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Raul Guti,2021-2022,24,Elche,es ESP,Copa del Rey,4,4,377,4.2,1,0,1,1,0,0,0,0,,,,,,,,0.24,0.00,0.24,0.24,0.24,,,,,,Matches,,,,,,
Raul Guti,2022-2023,25,Elche,es ESP,Copa del Rey,3,2,149,1.7,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.60,0.60,0.00,0.60,,,,,,Matches,,,,,,
Raul Guti,2023-2024,26,Elche,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Raul Guti,2024-2025,27,Elche,es ESP,Copa del Rey,1,1,90,1.0,0,2,2,0,0,0,0,0,,,,,,,,0.00,2.00,2.00,0.00,2.00,,,,,,Matches,,,,,,
Edgar Badia,2020-2021,28,Elche,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Edgar Badia,2021-2022,29,Elche,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Edgar Badia,2022-2023,30,Elche,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Edgar Badia,2023-2024,31,Elche,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Edgar Badia,2024-2025,32,Elche,es ESP,2. La Liga 2,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Fidel,2020-2021,30,Elche,es ESP,1. La Liga,30,28,2396,26.6,6,3,9,4,2,3,8,0,4.3,1.9,5.0,7.0,82,97,123,0.23,0.11,0.34,0.15,0.26,0.16,0.19,0.35,0.07,0.26,Matches,,,,,,
Fidel,2021-2022,31,Elche,es ESP,Copa del Rey,4,1,186,2.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Fidel,2022-2023,32,Elche,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Fidel,2023-2024,33,Elche,es ESP,Copa del Rey,2,1,73,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Fidel,2024-2025,34,Albacete,es ESP,Copa del Rey,1,1,76,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Josan,2020-2021,30,Elche,es ESP,Copa del Rey,2,1,77,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Josan,2021-2022,31,Elche,es ESP,Copa del Rey,3,3,214,2.4,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.42,0.42,0.00,0.42,,,,,,Matches,,,,,,
Josan,2022-2023,32,Elche,es ESP,Copa del Rey,2,2,110,1.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Josan,2023-2024,33,Elche,es ESP,Copa del Rey,1,0,27,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Josan,2024-2025,34,Elche,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Tete Morente,2020-2021,23,Elche,es ESP,Copa del Rey,1,0,22,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Tete Morente,2021-2022,24,Elche,es ESP,Copa del Rey,2,0,59,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Tete Morente,2022-2023,25,Elche,es ESP,Copa del Rey,3,2,172,1.9,1,0,1,1,0,0,2,1,,,,,,,,0.52,0.00,0.52,0.52,0.52,,,,,,Matches,,,,,,
Tete Morente,2023-2024,26,Elche,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Tete Morente,2024-2025,27,Lecce,it ITA,Coppa Italia,1,1,59,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Pere Milla,2020-2021,27,Elche,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Pere Milla,2021-2022,28,Elche,es ESP,Copa del Rey,4,3,311,3.5,0,0,0,0,0,0,3,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Pere Milla,2022-2023,29,Elche,es ESP,Copa del Rey,2,1,84,0.9,1,0,1,1,0,0,1,0,,,,,,,,1.07,0.00,1.07,1.07,1.07,,,,,,Matches,,,,,,
Pere Milla,2023-2024,30,Espanyol,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Pere Milla,2024-2025,31,Espanyol,es ESP,Copa del Rey,2,1,103,1.1,0,0,0,0,0,1,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Dani Calvo,2020-2021,26,Elche,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Dani Calvo,2021-2022,27,Oviedo,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Dani Calvo,2022-2023,28,Oviedo,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Dani Calvo,2023-2024,29,Oviedo,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Dani Calvo,2024-2025,30,Oviedo,es ESP,Copa del Rey,1,0,53,0.6,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Diego Gonzalez,2020-2021,25,Elche,es ESP,1. La Liga,19,15,1280,14.2,1,0,1,1,0,0,5,0,0.4,0.4,0.1,0.5,7,36,1,0.07,0.00,0.07,0.07,0.07,0.03,0.01,0.03,0.03,0.03,Matches,,,,,,
Diego Gonzalez,2021-2022,26,Elche,es ESP,Copa del Rey,3,3,273,3.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Diego Gonzalez,2022-2023,27,Elche,es ESP,Copa del Rey,2,1,94,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Diego Gonzalez,2023-2024,28,Elche,es ESP,Copa del Rey,2,2,153,1.7,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Diego Gonzalez,2024-2025,29,Albacete,es ESP,2. La Liga 2,5,3,319,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Johan Mojica,2020-2021,27,Atalanta,,1. Champions Lg,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Johan Mojica,2021-2022,28,Elche,es ESP,Copa del Rey,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Johan Mojica,2022-2023,29,Villarreal,,3. Conf Lg,7,6,543,6.0,0,1,1,0,0,0,1,0,0.3,0.3,0.8,1.0,29,16,53,0.00,0.17,0.17,0.00,0.17,0.04,0.13,0.17,0.04,0.17,Matches,,,,,,
Johan Mojica,2023-2024,30,Osasuna,es ESP,Copa del Rey,1,1,64,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Johan Mojica,2024-2025,31,Mallorca,es ESP,1. La Liga,16,13,1211,13.5,1,1,2,1,0,0,3,0,0.5,0.5,1.6,2.1,21,56,57,0.07,0.07,0.15,0.07,0.15,0.03,0.12,0.16,0.03,0.16,Matches,,,,,,
Emiliano Rigoni,2020-2021,27,Elche,es ESP,Copa del Rey,2,1,135,1.5,1,1,2,1,0,0,0,0,,,,,,,,0.67,0.67,1.33,0.67,1.33,,,,,,Matches,,,,,,
Omenuke Mfulu,2020-2021,26,Elche,es ESP,Copa del Rey,2,1,89,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Omenuke Mfulu,2021-2022,27,Las Palmas,es ESP,2. La Liga 2,28,27,2139,23.8,0,0,0,0,0,0,5,0,0.4,0.4,1.0,1.4,14,93,13,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06,Matches,,,,,,
Omenuke Mfulu,2022-2023,28,Las Palmas,es ESP,Copa del Rey,1,1,105,1.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Omenuke Mfulu,2023-2024,29,Las Palmas,es ESP,Copa del Rey,3,3,247,2.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Omenuke Mfulu,2024-2025,30,La Coruña,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Helibelton Palacios,2020-2021,27,Elche,es ESP,1. La Liga,11,8,743,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,8,21,11,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,,,,,,
Helibelton Palacios,2021-2022,28,Elche,es ESP,Copa del Rey,3,1,171,1.9,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Helibelton Palacios,2022-2023,29,Elche,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Paulo Gazzaniga,2020-2021,28,Tottenham,eng ENG,FA Cup,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Paulo Gazzaniga,2021-2022,29,Fulham,eng ENG,2. Championship,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Paulo Gazzaniga,2022-2023,30,Girona,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Paulo Gazzaniga,2023-2024,31,Girona,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Paulo Gazzaniga,2024-2025,32,Girona,,1. Champions Lg,6,6,540,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Juan Sanchez Mino,2020-2021,30,Elche,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Cifu,2020-2021,29,Elche,es ESP,Copa del Rey,3,3,248,2.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Cifu,2021-2022,30,Ibiza,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Cifu,2022-2023,31,Ibiza,es ESP,2. La Liga 2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Victor Rodriguez,2020-2021,31,Elche,es ESP,Copa del Rey,3,2,225,2.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Victor Rodriguez,2022-2023,33,Odisha,in IND,1. Super League,13,2,423,4.7,1,1,2,1,0,0,0,0,,,,,,,,0.21,0.21,0.43,0.21,0.43,,,,,,Matches,,,,,,
Victor Rodriguez,2023-2024,34,Goa,in IND,1. Super League,9,6,477,5.3,3,3,6,3,0,0,2,0,,,,,,,,0.57,0.57,1.13,0.57,1.13,,,,,,Matches,,,,,,
Youssouf Kone,2020-2021,25,Elche,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Youssouf Kone,2021-2022,26,Troyes,fr FRA,Coupe de France,1,1,76,0.8,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Youssouf Kone,2022-2023,27,Ajaccio,fr FRA,1. Ligue 1,13,12,916,10.2,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,14,23,16,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,,,,,,
Youssouf Kone,2023-2024,28,RWD Molenbeek,be BEL,1. Pro League A,9,6,561,6.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,5,13,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches,,,,,,
John Donald,2020-2021,19,Elche,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
John Donald,2021-2022,20,Elche,es ESP,Copa del Rey,3,1,115,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
John Donald,2022-2023,21,Elche,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
